cbsa,slug,status,page_title,file_title,source_url,image_url,author,license,license_url,retrieved,sha256,file
10500,albany-georgia,ok,"Albany,_Georgia",File:Albany_Railroad_Historic_District_Buildings.JPG,https://commons.wikimedia.org/wiki/File:Albany_Railroad_Historic_District_Buildings.JPG,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5f/Albany_Railroad_Historic_District_Buildings.JPG/1920px-Albany_Railroad_Historic_District_Buildings.JPG?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Michael Rivera,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,2026-09-17,fb09eb87dd5043eca0c423d1ce95d2e8235628b9d3002ee628b4ec4a0d704288,albany-georgia.jpg
40580,rocky-mount-north-carolina,ok,"Rocky_Mount,_North_Carolina",File:RM_CityLake.jpg,https://commons.wikimedia.org/wiki/File:RM_CityLake.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e3/RM_CityLake.jpg/1920px-RM_CityLake.jpg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Harris Walker,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,2026-09-17,73640306c1dac359938429525773c4523a56b19954730cd0ca7a04127bc8e44f,rocky-mount-north-carolina.jpg
43580,sioux-city-iowa,ok,"Sioux_City,_Iowa","File:Woodbury_County_Courthouse,_Douglas_Street_and_7th_Street,_Sioux_City,_IA_-_53712470546.jpg","https://commons.wikimedia.org/wiki/File:Woodbury_County_Courthouse,_Douglas_Street_and_7th_Street,_Sioux_City,_IA_-_53712470546.jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c7/Woodbury_County_Courthouse%2C_Douglas_Street_and_7th_Street%2C_Sioux_City%2C_IA_-_53712470546.jpg/1920px-Woodbury_County_Courthouse%2C_Douglas_Street_and_7th_Street%2C_Sioux_City%2C_IA_-_53712470546.jpg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=thumbnail,w_lemay,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,2026-09-17,4f3a1236271e5bc58d6b6f97482209eaac88fe17e65b607ec480d03c47f2aeab,sioux-city-iowa.jpg
22380,flagstaff-arizona,ok,"Flagstaff,_Arizona",File:Flagstaff_AZ_-_downtown_hotel.jpg,https://commons.wikimedia.org/wiki/File:Flagstaff_AZ_-_downtown_hotel.jpg,https://upload.wikimedia.org/wikipedia/commons/5/5a/Flagstaff_AZ_-_downtown_hotel.jpg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=original,"SearchNet Media from Tucson, Arizona, USA",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,2026-09-17,0d484b044d180613150cb3a53ab38d0119e99b9d0116ab18916005cb9d5445e4,flagstaff-arizona.jpg
30140,lebanon-pennsylvania,ok,"Lebanon,_Pennsylvania",File:Lebanon-PA.jpg,https://commons.wikimedia.org/wiki/File:Lebanon-PA.jpg,https://upload.wikimedia.org/wikipedia/commons/8/8f/Lebanon-PA.jpg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=original,City of Lebanon,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,2026-09-17,036a9e7e1bd21b3a6d6d074713c37748d5fc9e71e31711ab8c91790c925b9171,lebanon-pennsylvania.jpg
19140,dalton-georgia,no_article,,,,,,,,,,
48680,wildwood-florida,ok,"Wildwood,_Florida",File:Wildwood_city_hall_and_fountain_wildwood_florida.jpg,https://commons.wikimedia.org/wiki/File:Wildwood_city_hall_and_fountain_wildwood_florida.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/4/49/Wildwood_city_hall_and_fountain_wildwood_florida.jpg/1920px-Wildwood_city_hall_and_fountain_wildwood_florida.jpg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Connor J. Williams,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,2026-09-17,a7da33b23b35278f62cdee6348dbeb0ebe9a3a90d5839e398814f8aee95652f5,wildwood-florida.jpg
43300,sherman-texas,ok,"Sherman,_Texas",File:Shermancourthouse1.jpg,https://commons.wikimedia.org/wiki/File:Shermancourthouse1.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/2/27/Shermancourthouse1.jpg/1920px-Shermancourthouse1.jpg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Renelibrary,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,2026-09-17,44c064d91c29feb94232b3ab89d61715fc834094a2661e4ef2c13cd5c778e6bd,sherman-texas.jpg
34060,morgantown-west-virginia,ok,"Morgantown,_West_Virginia",File:Woodburn_Hall_WVU_(9300119056).jpg,https://commons.wikimedia.org/wiki/File:Woodburn_Hall_WVU_(9300119056).jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/1/17/Woodburn_Hall_WVU_%289300119056%29.jpg/1920px-Woodburn_Hall_WVU_%289300119056%29.jpg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=thumbnail,"Tom Long from Oak Island, USA",CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,2026-09-17,bc5c71464131b0d70bcbbb66899a63da5a3cbb9a4d2fc4b62e57b44774c2f7b5,morgantown-west-virginia.jpg
48140,wausau-wisconsin,ok,"Wausau,_Wisconsin",File:2009-0620-WI017-Wausau-400block.jpg,https://commons.wikimedia.org/wiki/File:2009-0620-WI017-Wausau-400block.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/aa/2009-0620-WI017-Wausau-400block.jpg/1920px-2009-0620-WI017-Wausau-400block.jpg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Bobak Ha'Eri,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,2026-09-17,7aa2f5521634bb322f5d28aa5c6c5c71fd84a2fce0c17e67287a1de099596508,wausau-wisconsin.jpg
25500,harrisonburg-virginia,ok,"Harrisonburg,_Virginia",File:Rockingham_County_Courthouse.JPG,https://commons.wikimedia.org/wiki/File:Rockingham_County_Courthouse.JPG,https://upload.wikimedia.org/wikipedia/commons/3/33/Rockingham_County_Courthouse.JPG?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=original,Alma mater,CC BY-SA 3.0,http://creativecommons.org/licenses/by-sa/3.0/,2026-09-17,9c609f066056819ea2b04df5352816d6f1490dda8877561c537553154932d06b,harrisonburg-virginia.jpg
48540,wheeling-west-virginia,ok,"Wheeling,_West_Virginia",File:West_Virginia_Independence_Hall.jpg,https://commons.wikimedia.org/wiki/File:West_Virginia_Independence_Hall.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/30/West_Virginia_Independence_Hall.jpg/1920px-West_Virginia_Independence_Hall.jpg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=thumbnail,WeaponizingArchitecture,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,2026-09-17,8df358dcccd3ca4b3af7eb0587fdb240c8a1ffa16fbfe933bfe7bc7c36477af3,wheeling-west-virginia.jpg
25220,hammond-louisiana,ok,"Hammond,_Louisiana","File:Hammond,_Louisiana_Feb_2019_street_scene.jpg","https://commons.wikimedia.org/wiki/File:Hammond,_Louisiana_Feb_2019_street_scene.jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c1/Hammond%2C_Louisiana_Feb_2019_street_scene.jpg/1920px-Hammond%2C_Louisiana_Feb_2019_street_scene.jpg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=thumbnail,David Wilson,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,2026-09-17,448d0f9e153bdadf17a346ab9421e99761ef75c4ff3a4fd2cb8ae8aa1324339f,hammond-louisiana.jpg
13900,bismarck-north-dakota,ok,"Bismarck,_North_Dakota","File:Bismarck,_North_Dakota_aerial_view.jpg","https://commons.wikimedia.org/wiki/File:Bismarck,_North_Dakota_aerial_view.jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1e/Bismarck%2C_North_Dakota_aerial_view.jpg/1920px-Bismarck%2C_North_Dakota_aerial_view.jpg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Quintin Soloviev,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,2026-09-17,95bda1e28f8279ebb50505cd548ae4cfd3bae8fa95a1ba591e48082941f445aa,bismarck-north-dakota.jpg
27860,jonesboro-arkansas,ok,"Jonesboro,_Arkansas",File:Jonesboro_collage.png,https://commons.wikimedia.org/wiki/File:Jonesboro_collage.png,https://upload.wikimedia.org/wikipedia/commons/e/ed/Jonesboro_collage.png?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=original,Brandonrush,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,2026-09-17,a52b2baa4041679ff63293ce9cc2031e9ae3511727993303e7dd93ce98b5ff56,jonesboro-arkansas.png
44220,springfield-ohio,ok,"Springfield,_Ohio","File:Downtown_Springfield,_Ohio_2021.jpg","https://commons.wikimedia.org/wiki/File:Downtown_Springfield,_Ohio_2021.jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/2/27/Downtown_Springfield%2C_Ohio_2021.jpg/1920px-Downtown_Springfield%2C_Ohio_2021.jpg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=thumbnail,David Wilson,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,2026-09-17,c3c638dfd9c1e9d42f38a68a7e537022d361da5feb6c6b1bee66374bcbb2a99c,springfield-ohio.jpg
34900,napa-california,ok,"Napa,_California",File:City_of_Napa_by_the_Napa_River_(cropped).JPG,https://commons.wikimedia.org/wiki/File:City_of_Napa_by_the_Napa_River_(cropped).JPG,https://thumb.wikimedia.org/wikipedia/commons/thumb/8/87/City_of_Napa_by_the_Napa_River_%28cropped%29.JPG/1920px-City_of_Napa_by_the_Napa_River_%28cropped%29.JPG?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Oleg Alexandrov,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,2026-09-17,fb1e3504e794309759fead7b43e71ccc5bc798ea2c826fbd9630a1a465ccfc48,napa-california.jpg
31740,manhattan-kansas,ok,"Manhattan,_Kansas",File:Riley_(Kansas)_County_Courthouse_1.jpg,https://commons.wikimedia.org/wiki/File:Riley_(Kansas)_County_Courthouse_1.jpg,https://upload.wikimedia.org/wikipedia/commons/6/6a/Riley_%28Kansas%29_County_Courthouse_1.jpg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=original,"Kevin Zollman Kzollman 22:00, 4 May 2006 (UTC)",CC BY-SA 3.0,http://creativecommons.org/licenses/by-sa/3.0/,2026-09-17,d965b61b130c394a1c1dbd8f664bcbd84c2de9cb5f4e63733f68dad663932829,manhattan-kansas.jpg
12980,battle-creek-michigan,ok,"Battle_Creek,_Michigan",File:Downtown_Battle_Creek.jpg,https://commons.wikimedia.org/wiki/File:Downtown_Battle_Creek.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d6/Downtown_Battle_Creek.jpg/1920px-Downtown_Battle_Creek.jpg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Rickpaty,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,2026-09-17,7755688124bc09f54b563811d2f66226332e674fad9c6fca169cfebe7b2439b0,battle-creek-michigan.jpg
27780,johnstown-pennsylvania,download_failed,,,,,,,,,,
34580,mount-vernon-washington,ok,"Mount_Vernon,_Washington","File:Mount_Vernon,_Washington.jpg","https://commons.wikimedia.org/wiki/File:Mount_Vernon,_Washington.jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/8/84/Mount_Vernon%2C_Washington.jpg/1920px-Mount_Vernon%2C_Washington.jpg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Quintin Soloviev,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,2026-09-17,d8e680ae20f02580fde0b94d671945998c374d91e249ab4a846bc329c78a7da0,mount-vernon-washington.jpg
10540,albany-oregon,ok,"Albany,_Oregon","File:Albany,_Oregon_looking_west_down_1st_Ave_SW_in_the_summer_of_2014.jpg","https://commons.wikimedia.org/wiki/File:Albany,_Oregon_looking_west_down_1st_Ave_SW_in_the_summer_of_2014.jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/b/be/Albany%2C_Oregon_looking_west_down_1st_Ave_SW_in_the_summer_of_2014.jpg/1920px-Albany%2C_Oregon_looking_west_down_1st_Ave_SW_in_the_summer_of_2014.jpg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Edfallere,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,2026-09-17,6349e95e54e9f00b0b9d1151d4e8dd28681f30e2e067e18a8440383e1434a71f,albany-oregon.jpg
41540,salisbury-maryland,ok,"Salisbury,_Maryland",File:Salisbury_MD_Main_Street.jpg,https://commons.wikimedia.org/wiki/File:Salisbury_MD_Main_Street.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ae/Salisbury_MD_Main_Street.jpg/1920px-Salisbury_MD_Main_Street.jpg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Eric Fischer,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,2026-09-17,1142a6d2626fcca701f35a9cd3bf6056c813eb57cb4b030381d5715de2594289,salisbury-maryland.jpg
38340,pittsfield-massachusetts,ok,"Pittsfield,_Massachusetts","File:Pittsfield,_Massachusetts_skyline.jpg","https://commons.wikimedia.org/wiki/File:Pittsfield,_Massachusetts_skyline.jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5c/Pittsfield%2C_Massachusetts_skyline.jpg/1920px-Pittsfield%2C_Massachusetts_skyline.jpg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Quintin Soloviev,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,2026-09-17,c5cde607ce2b2c05b1bb1392db669ca6e8174ef8104ac0a01f8b1a7d5b311a60,pittsfield-massachusetts.jpg
17420,cleveland-tennessee,ok,"Cleveland,_Tennessee","File:Downtown_Cleveland,_Tennessee,_in_Bradley_County_02.jpg","https://commons.wikimedia.org/wiki/File:Downtown_Cleveland,_Tennessee,_in_Bradley_County_02.jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a9/Downtown_Cleveland%2C_Tennessee%2C_in_Bradley_County_02.jpg/1920px-Downtown_Cleveland%2C_Tennessee%2C_in_Bradley_County_02.jpg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Harrison Keely,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,2026-09-17,d14c6e0776d874bedbfc8e88f4fbc032554d40591ff28a153ac4d669b248658a,cleveland-tennessee.jpg
30020,lawton-oklahoma,ok,"Lawton,_Oklahoma",File:Old_Lawton_High_School.jpg,https://commons.wikimedia.org/wiki/File:Old_Lawton_High_School.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d4/Old_Lawton_High_School.jpg/1920px-Old_Lawton_High_School.jpg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Crimsonedge34,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,2026-09-17,fbc276dec6d5f66a76da2e98911778ab47fef4c2862c1fd3efc5b406f3d37090,lawton-oklahoma.jpg
11180,ames-iowa,ok,"Ames,_Iowa",File:Reiman_Gardens_33.jpg,https://commons.wikimedia.org/wiki/File:Reiman_Gardens_33.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/30/Reiman_Gardens_33.jpg/1920px-Reiman_Gardens_33.jpg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Dirk DBQ,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,2026-09-17,bbc249029eb687af7679921acbcde4f2121d7a04bf57868573aa1191b4a57ec1,ames-iowa.jpg
21060,elizabethtown-kentucky,ok,"Elizabethtown,_Kentucky",File:Hardin_County_Courthouse_in_Elizabethtown.jpg,https://commons.wikimedia.org/wiki/File:Hardin_County_Courthouse_in_Elizabethtown.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/8/80/Hardin_County_Courthouse_in_Elizabethtown.jpg/1920px-Hardin_County_Courthouse_in_Elizabethtown.jpg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Nyttend,Public domain,,2026-09-17,9737bd0ed6a13142081a5730d0c22ac9b8f8814dbdc52d853f18f5457fe1b1c2,elizabethtown-kentucky.jpg
44420,staunton-virginia,ok,"Staunton,_Virginia",File:Frederick_Street.jpg,https://commons.wikimedia.org/wiki/File:Frederick_Street.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8d/Frederick_Street.jpg/1920px-Frederick_Street.jpg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Ned Hartley,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,2026-09-17,dd52d73d6d26301f2ee6973d97504572cbf61e932c1c0083f933249dd839a44c,staunton-virginia.jpg
24020,glens-falls-new-york,ok,"Glens_Falls,_New_York","File:Downtown_Glens_Falls,_NY.jpg","https://commons.wikimedia.org/wiki/File:Downtown_Glens_Falls,_NY.jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fb/Downtown_Glens_Falls%2C_NY.jpg/1920px-Downtown_Glens_Falls%2C_NY.jpg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Quintin Soloviev,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,2026-09-17,8d1ce3c0ad448989574f7f99db445783e7475b47b0a725c758de523a6278d374,glens-falls-new-york.jpg
33540,missoula-montana,ok,"Missoula,_Montana","File:Missoula,_Montana.jpg","https://commons.wikimedia.org/wiki/File:Missoula,_Montana.jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d5/Missoula%2C_Montana.jpg/1920px-Missoula%2C_Montana.jpg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Quintin Soloviev,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,2026-09-17,4dbebb53eb2e849d6d29f505af640b113a595c62c180efee1fd8cd086dd02feb,missoula-montana.jpg
43420,sierra-vista-arizona,not_a_photograph:image/svg+xml,,,,,,,,,,
31900,mansfield-ohio,ok,"Mansfield,_Ohio",File:Mansfield_skyline.jpg,https://commons.wikimedia.org/wiki/File:Mansfield_skyline.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/8/84/Mansfield_skyline.jpg/1920px-Mansfield_skyline.jpg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=thumbnail,John Siegenthaler,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,2026-09-17,c5fffbbdf90a801055e9c64529ce5b6ed3f6bcb0fd829971287f98f033acf3af,mansfield-ohio.jpg
48300,wenatchee-washington,ok,"Wenatchee,_Washington",File:Wenatchee_WA_2009.jpg,https://commons.wikimedia.org/wiki/File:Wenatchee_WA_2009.jpg,https://upload.wikimedia.org/wikipedia/commons/5/5b/Wenatchee_WA_2009.jpg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=original,Jennifer Gottwald,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,2026-09-17,967ba4d76c414da677e8b33fbc8ab7b4540d7ffd9e1d1bc3f403fa91ff6593b0,wenatchee-washington.jpg
14580,bozeman-montana,ok,"Bozeman,_Montana","File:Main_St,_Bozeman,_Montana_(1).JPG","https://commons.wikimedia.org/wiki/File:Main_St,_Bozeman,_Montana_(1).JPG",https://thumb.wikimedia.org/wikipedia/commons/thumb/0/06/Main_St%2C_Bozeman%2C_Montana_%281%29.JPG/1920px-Main_St%2C_Bozeman%2C_Montana_%281%29.JPG?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Chris06,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,2026-09-17,bf00d14dd5ebb2e8ce62d0088e512fa5ce426e6e40bad99fdef6eb157c92ac2f,bozeman-montana.jpg
34100,morristown-tennessee,ok,"Morristown,_Tennessee",File:Morristown_Main_Street_looking_east.jpg,https://commons.wikimedia.org/wiki/File:Morristown_Main_Street_looking_east.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/4/48/Morristown_Main_Street_looking_east.jpg/1920px-Morristown_Main_Street_looking_east.jpg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=thumbnail,AppalachianCentrist,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,2026-09-17,6cd539a5cfa783cfe0632322e2fb592a63b9c229d4658ac34487f8435b4a2f47,morristown-tennessee.jpg
11020,altoona-pennsylvania,ok,"Altoona,_Pennsylvania","File:Altoona,_Pennsylvania.jpg","https://commons.wikimedia.org/wiki/File:Altoona,_Pennsylvania.jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/7/72/Altoona%2C_Pennsylvania.jpg/1920px-Altoona%2C_Pennsylvania.jpg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Quintin Soloviev,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,2026-09-17,3be5e520512932f9bff5fe293a8d1394827f6d3a1fef806687c72f717e9fa3e3,altoona-pennsylvania.jpg
41660,san-angelo-texas,ok,"San_Angelo,_Texas",File:San_Angelo_September_2019_03_(San_Angelo_City_Hall).jpg,https://commons.wikimedia.org/wiki/File:San_Angelo_September_2019_03_(San_Angelo_City_Hall).jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d5/San_Angelo_September_2019_03_%28San_Angelo_City_Hall%29.jpg/1920px-San_Angelo_September_2019_03_%28San_Angelo_City_Hall%29.jpg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Michael Barera,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,2026-09-17,6723b29c57cb6d0c565306adbd7bdb59426bb8669800666c13a1de95e7c74253,san-angelo-texas.jpg
22140,farmington-new-mexico,download_failed,,,,,,,,,,
29940,lawrence-kansas,ok,"Lawrence,_Kansas","File:Lawrence,_KS_August_2025.jpg","https://commons.wikimedia.org/wiki/File:Lawrence,_KS_August_2025.jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/3/38/Lawrence%2C_KS_August_2025.jpg/1920px-Lawrence%2C_KS_August_2025.jpg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Shannon Beat,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,2026-09-17,0b58f659be60dee5592719f1d04a2316b8820d934f737a70258c52c41e044f89,lawrence-kansas.jpg
41140,st-joseph-missouri,ok,"St._Joseph,_Missouri",File:Buchanan_County_Courthouse_St_Joseph_Missouri.jpg,https://commons.wikimedia.org/wiki/File:Buchanan_County_Courthouse_St_Joseph_Missouri.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ab/Buchanan_County_Courthouse_St_Joseph_Missouri.jpg/1920px-Buchanan_County_Courthouse_St_Joseph_Missouri.jpg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Tim Kiser (w:User:Malepheasant),CC BY-SA 2.5,https://creativecommons.org/licenses/by-sa/2.5,2026-09-17,fa0afebf5ac48db31a7b8bfff9b174cb97e56dfd99cfe0ada05ba73bc9bf522e,st-joseph-missouri.jpg
46300,twin-falls-idaho,ok,"Twin_Falls,_Idaho","File:Downtown_Twin_Falls,_ID.jpg","https://commons.wikimedia.org/wiki/File:Downtown_Twin_Falls,_ID.jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/d/db/Downtown_Twin_Falls%2C_ID.jpg/1920px-Downtown_Twin_Falls%2C_ID.jpg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Tommyers89,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,2026-09-17,5bc4de81d6c279b440ff375cd55f9383e8fcb917c1fcab3ef0af914051cfe92e,twin-falls-idaho.jpg
24140,goldsboro-north-carolina,download_failed,,,,,,,,,,
43100,sheboygan-wisconsin,ok,"Sheboygan,_Wisconsin",File:Sheboygan_Riverfront.jpg,https://commons.wikimedia.org/wiki/File:Sheboygan_Riverfront.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cf/Sheboygan_Riverfront.jpg/1920px-Sheboygan_Riverfront.jpg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=thumbnail,AsherHeimermann,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,2026-09-17,337918c4143d895ca220b4f386247d31887735a274caaac11256b2390dcdefce,sheboygan-wisconsin.jpg
11500,anniston-alabama,ok,"Anniston,_Alabama","File:Anniston,_Alabama.JPG","https://commons.wikimedia.org/wiki/File:Anniston,_Alabama.JPG",https://thumb.wikimedia.org/wikipedia/commons/thumb/7/79/Anniston%2C_Alabama.JPG/1920px-Anniston%2C_Alabama.JPG?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Rivers Langley; SaveRivers,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,2026-09-17,556a7902154cc617b02488776b8233ae76e8faee2603787d4933324f3674fbb1,anniston-alabama.jpg
15260,brunswick-georgia,ok,"Brunswick,_Georgia",File:Sidney_Lanier_Bridge.jpg,https://commons.wikimedia.org/wiki/File:Sidney_Lanier_Bridge.jpg,https://upload.wikimedia.org/wikipedia/commons/4/44/Sidney_Lanier_Bridge.jpg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=original,Hyku on Flickr,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,2026-09-17,583b9d006e599a5dc7d7f63def68e6f57f6a28eea09e843d6fa5001b23adf92c,brunswick-georgia.jpg
48060,watertown-new-york,ok,"Watertown,_New_York","File:Public_Square,_Watertown,_New_York.jpg","https://commons.wikimedia.org/wiki/File:Public_Square,_Watertown,_New_York.jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/5/50/Public_Square%2C_Watertown%2C_New_York.jpg/1920px-Public_Square%2C_Watertown%2C_New_York.jpg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Lallint,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,2026-09-17,f9eabe82f68ed848262ff8953ff9d401a4c01999feb6d05140ebf067df4cd99b,watertown-new-york.jpg
48260,weirton-west-virginia,ok,"Weirton,_West_Virginia","File:Looking_south_down_Main_Street_in_downtown_Weirton,_West_Virginia,_05-25-2025.jpg","https://commons.wikimedia.org/wiki/File:Looking_south_down_Main_Street_in_downtown_Weirton,_West_Virginia,_05-25-2025.jpg",https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5b/Looking_south_down_Main_Street_in_downtown_Weirton%2C_West_Virginia%2C_05-25-2025.jpg/1920px-Looking_south_down_Main_Street_in_downtown_Weirton%2C_West_Virginia%2C_05-25-2025.jpg?utm_source=en.wikipedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Cutlass,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,2026-09-17,d27e95b0da500c3db3c8b61bd1e130900b5cd6912e11155306fc51bb08b1a6da,weirton-west-virginia.jpg
