sex_s,race_s,race_c,edu_s,edu_c,multiplier,log,sides_alloc
male,nh_black,nh_twoplus,graduate,hs_or_less,0.9347,-0.06749,15.8
male,nh_black,nh_twoplus,graduate,some_college,0.9698,-0.03067,49.0
male,nh_black,nh_twoplus,graduate,bachelors,0.8119,-0.20833,75.0
male,nh_black,nh_twoplus,graduate,graduate,0.9885,-0.01157,124.2
male,nh_black,nh_other,hs_or_less,hs_or_less,0.9971,-0.00285,32.3
male,nh_black,nh_other,hs_or_less,some_college,0.8858,-0.12121,16.4
male,nh_black,nh_other,hs_or_less,bachelors,1.1007,0.0959,14.5
male,nh_black,nh_other,hs_or_less,graduate,0.9875,-0.0126,4.4
male,nh_black,nh_other,some_college,hs_or_less,1.1762,0.16232,22.1
male,nh_black,nh_other,some_college,some_college,1.0454,0.04438,31.6
male,nh_black,nh_other,some_college,bachelors,0.9108,-0.09339,9.9
male,nh_black,nh_other,some_college,graduate,0.9016,-0.10358,2.6
male,nh_black,nh_other,bachelors,hs_or_less,1.1029,0.09793,7.6
male,nh_black,nh_other,bachelors,some_college,0.9662,-0.03441,7.3
male,nh_black,nh_other,bachelors,bachelors,0.8803,-0.12755,10.1
male,nh_black,nh_other,bachelors,graduate,1.0798,0.07678,11.4
male,nh_black,nh_other,graduate,hs_or_less,1.0193,0.01911,1.9
male,nh_black,nh_other,graduate,some_college,1.0271,0.02675,3.7
male,nh_black,nh_other,graduate,bachelors,1.1425,0.13319,11.0
male,nh_black,nh_other,graduate,graduate,0.8514,-0.16082,2.0
male,nh_asian,hispanic,hs_or_less,hs_or_less,0.5589,-0.58181,116.6
male,nh_asian,hispanic,hs_or_less,some_college,1.0045,0.00451,99.6
male,nh_asian,hispanic,hs_or_less,bachelors,1.2066,0.18782,45.0
male,nh_asian,hispanic,hs_or_less,graduate,1.1293,0.12159,16.5
male,nh_asian,hispanic,some_college,hs_or_less,0.7437,-0.29611,107.5
male,nh_asian,hispanic,some_college,some_college,1.194,0.1773,227.7
male,nh_asian,hispanic,some_college,bachelors,1.5707,0.45155,112.1
male,nh_asian,hispanic,some_college,graduate,1.5127,0.41387,45.5
male,nh_asian,hispanic,bachelors,hs_or_less,0.7114,-0.34057,73.6
male,nh_asian,hispanic,bachelors,some_college,0.8436,-0.17011,123.3
male,nh_asian,hispanic,bachelors,bachelors,1.2817,0.24819,256.4
male,nh_asian,hispanic,bachelors,graduate,1.2022,0.18415,96.3
male,nh_asian,hispanic,graduate,hs_or_less,0.7792,-0.24948,39.1
male,nh_asian,hispanic,graduate,some_college,0.7228,-0.32462,48.2
male,nh_asian,hispanic,graduate,bachelors,1.003,0.00299,122.7
male,nh_asian,hispanic,graduate,graduate,1.1859,0.17054,146.1
male,nh_asian,nh_white,hs_or_less,hs_or_less,0.614,-0.48783,155.1
male,nh_asian,nh_white,hs_or_less,some_college,0.7307,-0.31382,148.8
male,nh_asian,nh_white,hs_or_less,bachelors,0.9111,-0.09309,102.5
male,nh_asian,nh_white,hs_or_less,graduate,1.1867,0.17117,67.3
male,nh_asian,nh_white,some_college,hs_or_less,0.7701,-0.26119,129.9
male,nh_asian,nh_white,some_college,some_college,0.8863,-0.12067,348.9
male,nh_asian,nh_white,some_college,bachelors,1.2434,0.21788,279.6
male,nh_asian,nh_white,some_college,graduate,1.1151,0.10898,114.0
male,nh_asian,nh_white,bachelors,hs_or_less,0.9541,-0.04697,122.5
male,nh_asian,nh_white,bachelors,some_college,0.9036,-0.10141,273.8
male,nh_asian,nh_white,bachelors,bachelors,1.3284,0.284,884.6
male,nh_asian,nh_white,bachelors,graduate,1.3294,0.28472,455.2
male,nh_asian,nh_white,graduate,hs_or_less,0.7982,-0.22534,44.9
male,nh_asian,nh_white,graduate,some_college,0.9454,-0.05615,148.6
male,nh_asian,nh_white,graduate,bachelors,1.316,0.27463,548.4
male,nh_asian,nh_white,graduate,graduate,1.439,0.36394,763.6
male,nh_asian,nh_black,hs_or_less,hs_or_less,0.8267,-0.19031,13.5
male,nh_asian,nh_black,hs_or_less,some_college,1.1981,0.18071,24.4
male,nh_asian,nh_black,hs_or_less,bachelors,1.1534,0.14274,9.7
male,nh_asian,nh_black,hs_or_less,graduate,0.9747,-0.02564,1.6
male,nh_asian,nh_black,some_college,hs_or_less,0.9061,-0.09863,10.7
male,nh_asian,nh_black,some_college,some_college,1.0175,0.01734,29.9
male,nh_asian,nh_black,some_college,bachelors,1.0409,0.04008,10.3
male,nh_asian,nh_black,some_college,graduate,1.1034,0.09843,8.2
male,nh_asian,nh_black,bachelors,hs_or_less,0.9699,-0.03061,10.1
male,nh_asian,nh_black,bachelors,some_college,0.8691,-0.14027,15.6
male,nh_asian,nh_black,bachelors,bachelors,1.1297,0.12193,33.1
male,nh_asian,nh_black,bachelors,graduate,0.8272,-0.18965,7.1
male,nh_asian,nh_black,graduate,hs_or_less,0.987,-0.01307,5.3
male,nh_asian,nh_black,graduate,some_college,1.1176,0.11115,17.0
male,nh_asian,nh_black,graduate,bachelors,1.0826,0.07939,20.1
male,nh_asian,nh_black,graduate,graduate,0.9016,-0.10361,18.7
male,nh_asian,nh_asian,hs_or_less,hs_or_less,2.4881,0.91153,3293.1
male,nh_asian,nh_asian,hs_or_less,some_college,1.2236,0.20177,1070.1
male,nh_asian,nh_asian,hs_or_less,bachelors,0.9034,-0.10164,838.7
male,nh_asian,nh_asian,hs_or_less,graduate,0.7029,-0.35253,346.7
male,nh_asian,nh_asian,some_college,hs_or_less,1.057,0.05541,891.8
male,nh_asian,nh_asian,some_college,some_college,0.979,-0.02123,1595.5
male,nh_asian,nh_asian,some_college,bachelors,0.786,-0.24084,1400.8
male,nh_asian,nh_asian,some_college,graduate,0.5344,-0.62664,510.6
male,nh_asian,nh_asian,bachelors,hs_or_less,1.4395,0.36431,869.8
male,nh_asian,nh_asian,bachelors,some_college,0.8232,-0.19452,1063.8
male,nh_asian,nh_asian,bachelors,bachelors,0.9943,-0.00573,5494.6
male,nh_asian,nh_asian,bachelors,graduate,0.7843,-0.24291,2796.0
male,nh_asian,nh_asian,graduate,hs_or_less,1.2474,0.2211,374.2
male,nh_asian,nh_asian,graduate,some_college,0.7427,-0.29745,490.6
male,nh_asian,nh_asian,graduate,bachelors,0.9875,-0.01258,3408.0
male,nh_asian,nh_asian,graduate,graduate,1.2818,0.24828,7299.3
male,nh_asian,nh_aian,hs_or_less,hs_or_less,1.0941,0.08991,7.9
male,nh_asian,nh_aian,hs_or_less,some_college,1.0204,0.0202,3.6
male,nh_asian,nh_aian,hs_or_less,bachelors,0.9816,-0.01859,0.0
male,nh_asian,nh_aian,hs_or_less,graduate,1.0329,0.0324,1.2
male,nh_asian,nh_aian,some_college,hs_or_less,0.9922,-0.00782,2.8
male,nh_asian,nh_aian,some_college,some_college,0.951,-0.05023,3.5
male,nh_asian,nh_aian,some_college,bachelors,0.9922,-0.0078,0.8
male,nh_asian,nh_aian,some_college,graduate,1.0215,0.02123,1.1
male,nh_asian,nh_aian,bachelors,hs_or_less,0.9893,-0.01072,2.0
male,nh_asian,nh_aian,bachelors,some_college,0.9802,-0.02002,3.5
male,nh_asian,nh_aian,bachelors,bachelors,1.0156,0.01548,3.8
male,nh_asian,nh_aian,bachelors,graduate,0.985,-0.01512,0.8
male,nh_asian,nh_aian,graduate,hs_or_less,0.9803,-0.01987,0.5
male,nh_asian,nh_aian,graduate,some_college,0.9567,-0.04422,0.8
male,nh_asian,nh_aian,graduate,bachelors,1.0296,0.0292,3.0
male,nh_asian,nh_aian,graduate,graduate,0.9861,-0.01401,1.5
male,nh_asian,nh_nhpi,hs_or_less,hs_or_less,0.9495,-0.05183,3.3
male,nh_asian,nh_nhpi,hs_or_less,some_college,1.018,0.01782,3.3
male,nh_asian,nh_nhpi,hs_or_less,bachelors,1.0268,0.02644,1.5
male,nh_asian,nh_nhpi,hs_or_less,graduate,1.0154,0.01528,0.7
male,nh_asian,nh_nhpi,some_college,hs_or_less,0.9894,-0.01066,3.0
male,nh_asian,nh_nhpi,some_college,some_college,1.0616,0.05981,7.1
male,nh_asian,nh_nhpi,some_college,bachelors,1.053,0.05164,2.9
male,nh_asian,nh_nhpi,some_college,graduate,0.986,-0.0141,0.0
male,nh_asian,nh_nhpi,bachelors,hs_or_less,0.9473,-0.05414,0.8
male,nh_asian,nh_nhpi,bachelors,some_college,1.0695,0.06716,6.4
male,nh_asian,nh_nhpi,bachelors,bachelors,0.9677,-0.03284,2.6
male,nh_asian,nh_nhpi,bachelors,graduate,1.0122,0.01209,1.9
male,nh_asian,nh_nhpi,graduate,hs_or_less,1.028,0.02766,2.2
male,nh_asian,nh_nhpi,graduate,some_college,0.9388,-0.06316,0.0
male,nh_asian,nh_nhpi,graduate,bachelors,0.9506,-0.05068,0.6
male,nh_asian,nh_nhpi,graduate,graduate,0.9995,-0.00049,2.4
male,nh_asian,nh_twoplus,hs_or_less,hs_or_less,0.9544,-0.04666,47.4
male,nh_asian,nh_twoplus,hs_or_less,some_college,0.9017,-0.10346,37.2
male,nh_asian,nh_twoplus,hs_or_less,bachelors,1.0954,0.0911,23.8
male,nh_asian,nh_twoplus,hs_or_less,graduate,1.1918,0.17544,15.4
male,nh_asian,nh_twoplus,some_college,hs_or_less,0.9497,-0.05164,30.5
male,nh_asian,nh_twoplus,some_college,some_college,1.0961,0.0918,94.4
male,nh_asian,nh_twoplus,some_college,bachelors,0.9827,-0.01747,35.7
male,nh_asian,nh_twoplus,some_college,graduate,0.9454,-0.05617,13.4
male,nh_asian,nh_twoplus,bachelors,hs_or_less,0.7842,-0.24305,12.7
male,nh_asian,nh_twoplus,bachelors,some_college,0.9409,-0.06094,61.6
male,nh_asian,nh_twoplus,bachelors,bachelors,1.438,0.36323,176.0
male,nh_asian,nh_twoplus,bachelors,graduate,1.0158,0.0157,57.4
male,nh_asian,nh_twoplus,graduate,hs_or_less,0.9153,-0.08851,9.2
male,nh_asian,nh_twoplus,graduate,some_college,0.8921,-0.11423,28.3
male,nh_asian,nh_twoplus,graduate,bachelors,1.097,0.09254,81.9
male,nh_asian,nh_twoplus,graduate,graduate,0.9533,-0.04778,82.7
male,nh_asian,nh_other,hs_or_less,hs_or_less,1.006,0.00597,3.3
male,nh_asian,nh_other,hs_or_less,some_college,0.9538,-0.04726,0.6
male,nh_asian,nh_other,hs_or_less,bachelors,1.0006,0.00057,1.1
male,nh_asian,nh_other,hs_or_less,graduate,0.9891,-0.01093,0.2
male,nh_asian,nh_other,some_college,hs_or_less,0.9622,-0.03858,0.8
male,nh_asian,nh_other,some_college,some_college,1.0369,0.03626,5.3
male,nh_asian,nh_other,some_college,bachelors,1.0629,0.06099,4.0
male,nh_asian,nh_other,some_college,graduate,1.011,0.01098,1.3
male,nh_asian,nh_other,bachelors,hs_or_less,0.9783,-0.02189,0.8
male,nh_asian,nh_other,bachelors,some_college,0.9624,-0.03835,1.9
male,nh_asian,nh_other,bachelors,bachelors,0.9588,-0.04207,4.5
male,nh_asian,nh_other,bachelors,graduate,1.0122,0.01215,3.6
male,nh_asian,nh_other,graduate,hs_or_less,1.0015,0.00147,0.8
male,nh_asian,nh_other,graduate,some_college,0.973,-0.02738,0.8
male,nh_asian,nh_other,graduate,bachelors,0.9405,-0.06138,1.7
male,nh_asian,nh_other,graduate,graduate,1.1729,0.15945,10.8
male,nh_aian,hispanic,hs_or_less,hs_or_less,1.0297,0.02926,79.9
male,nh_aian,hispanic,hs_or_less,some_college,1.0836,0.08033,39.6
male,nh_aian,hispanic,hs_or_less,bachelors,0.9402,-0.06171,8.0
male,nh_aian,hispanic,hs_or_less,graduate,1.0513,0.05004,4.9
male,nh_aian,hispanic,some_college,hs_or_less,1.0017,0.00168,27.3
male,nh_aian,hispanic,some_college,some_college,0.9156,-0.08816,28.1
male,nh_aian,hispanic,some_college,bachelors,1.0994,0.09475,15.1
male,nh_aian,hispanic,some_college,graduate,1.019,0.0188,4.2
male,nh_aian,hispanic,bachelors,hs_or_less,0.941,-0.06077,2.7
male,nh_aian,hispanic,bachelors,some_college,0.949,-0.05237,4.3
male,nh_aian,hispanic,bachelors,bachelors,0.9813,-0.01891,7.1
male,nh_aian,hispanic,bachelors,graduate,1.0599,0.05818,4.9
male,nh_aian,hispanic,graduate,hs_or_less,1.0005,0.00051,1.4
male,nh_aian,hispanic,graduate,some_college,0.963,-0.03773,0.5
male,nh_aian,hispanic,graduate,bachelors,0.963,-0.03774,1.3
male,nh_aian,hispanic,graduate,graduate,1.0239,0.02361,3.3
male,nh_aian,nh_white,hs_or_less,hs_or_less,1.1366,0.12803,205.9
male,nh_aian,nh_white,hs_or_less,some_college,1.1321,0.12408,163.0
male,nh_aian,nh_white,hs_or_less,bachelors,0.7867,-0.23988,49.5
male,nh_aian,nh_white,hs_or_less,graduate,0.8476,-0.16537,19.6
male,nh_aian,nh_white,some_college,hs_or_less,1.1837,0.16862,78.0
male,nh_aian,nh_white,some_college,some_college,1.0987,0.0941,153.9
male,nh_aian,nh_white,some_college,bachelors,0.9747,-0.02564,72.5
male,nh_aian,nh_white,some_college,graduate,0.9222,-0.08095,27.0
male,nh_aian,nh_white,bachelors,hs_or_less,1.3075,0.26811,22.5
male,nh_aian,nh_white,bachelors,some_college,1.0819,0.07876,29.8
male,nh_aian,nh_white,bachelors,bachelors,0.894,-0.11209,43.8
male,nh_aian,nh_white,bachelors,graduate,0.9336,-0.06867,22.1
male,nh_aian,nh_white,graduate,hs_or_less,0.9943,-0.00574,2.9
male,nh_aian,nh_white,graduate,some_college,1.0013,0.0013,7.5
male,nh_aian,nh_white,graduate,bachelors,0.9315,-0.07095,14.5
male,nh_aian,nh_white,graduate,graduate,0.9101,-0.09418,18.1
male,nh_aian,nh_black,hs_or_less,hs_or_less,0.9228,-0.08038,7.9
male,nh_aian,nh_black,hs_or_less,some_college,1.0213,0.02112,8.3
male,nh_aian,nh_black,hs_or_less,bachelors,1.0867,0.08315,4.9
male,nh_aian,nh_black,hs_or_less,graduate,1.073,0.07047,3.3
male,nh_aian,nh_black,some_college,hs_or_less,0.988,-0.01208,3.6
male,nh_aian,nh_black,some_college,some_college,1.0161,0.01602,8.2
male,nh_aian,nh_black,some_college,bachelors,0.9607,-0.04008,0.9
male,nh_aian,nh_black,some_college,graduate,0.9738,-0.02657,0.3
male,nh_aian,nh_black,bachelors,hs_or_less,0.994,-0.00597,0.5
male,nh_aian,nh_black,bachelors,some_college,0.9991,-0.0009,1.4
male,nh_aian,nh_black,bachelors,bachelors,1.0187,0.01853,2.2
male,nh_aian,nh_black,bachelors,graduate,0.9738,-0.02653,0.1
male,nh_aian,nh_black,graduate,hs_or_less,0.9953,-0.0047,0.1
male,nh_aian,nh_black,graduate,some_college,0.9867,-0.01341,0.0
male,nh_aian,nh_black,graduate,bachelors,1.0079,0.00788,0.8
male,nh_aian,nh_black,graduate,graduate,0.9935,-0.00655,0.6
male,nh_aian,nh_asian,hs_or_less,hs_or_less,1.0124,0.01236,7.5
male,nh_aian,nh_asian,hs_or_less,some_college,0.9847,-0.01545,4.5
male,nh_aian,nh_asian,hs_or_less,bachelors,0.9283,-0.07437,2.3
male,nh_aian,nh_asian,hs_or_less,graduate,0.9573,-0.0436,0.9
male,nh_aian,nh_asian,some_college,hs_or_less,1.0907,0.08685,5.3
male,nh_aian,nh_asian,some_college,some_college,1.1466,0.13681,9.7
male,nh_aian,nh_asian,some_college,bachelors,0.9052,-0.09959,1.6
male,nh_aian,nh_asian,some_college,graduate,0.944,-0.05759,0.7
male,nh_aian,nh_asian,bachelors,hs_or_less,0.987,-0.01306,0.0
male,nh_aian,nh_asian,bachelors,some_college,1.0635,0.06156,2.8
male,nh_aian,nh_asian,bachelors,bachelors,0.9927,-0.00731,3.4
male,nh_aian,nh_asian,bachelors,graduate,1.002,0.00201,2.2
male,nh_aian,nh_asian,graduate,hs_or_less,1.0106,0.01056,0.4
male,nh_aian,nh_asian,graduate,some_college,1.0063,0.00626,0.4
male,nh_aian,nh_asian,graduate,bachelors,0.9876,-0.0125,0.8
male,nh_aian,nh_asian,graduate,graduate,1.0071,0.00705,2.1
male,nh_aian,nh_aian,hs_or_less,hs_or_less,1.0367,0.036,272.6
male,nh_aian,nh_aian,hs_or_less,some_college,0.9513,-0.04996,149.5
male,nh_aian,nh_aian,hs_or_less,bachelors,1.0196,0.01946,32.1
male,nh_aian,nh_aian,hs_or_less,graduate,1.1262,0.11881,15.5
male,nh_aian,nh_aian,some_college,hs_or_less,0.8162,-0.20305,69.5
male,nh_aian,nh_aian,some_college,some_college,0.9238,-0.07924,145.6
male,nh_aian,nh_aian,some_college,bachelors,1.0251,0.02475,34.2
male,nh_aian,nh_aian,some_college,graduate,1.0065,0.00646,11.7
male,nh_aian,nh_aian,bachelors,hs_or_less,0.918,-0.08553,12.5
male,nh_aian,nh_aian,bachelors,some_college,0.9563,-0.04465,27.1
male,nh_aian,nh_aian,bachelors,bachelors,1.0015,0.00153,22.9
male,nh_aian,nh_aian,bachelors,graduate,1.1064,0.10112,13.4
male,nh_aian,nh_aian,graduate,hs_or_less,1.0088,0.00875,5.0
male,nh_aian,nh_aian,graduate,some_college,1.1056,0.1004,12.8
male,nh_aian,nh_aian,graduate,bachelors,1.0412,0.04039,9.5
male,nh_aian,nh_aian,graduate,graduate,1.0038,0.00381,8.5
male,nh_aian,nh_nhpi,hs_or_less,hs_or_less,0.9673,-0.03324,0.0
male,nh_aian,nh_nhpi,hs_or_less,some_college,0.9821,-0.01804,0.0
male,nh_aian,nh_nhpi,hs_or_less,bachelors,1.0178,0.01765,0.7
male,nh_aian,nh_nhpi,hs_or_less,graduate,0.9986,-0.00141,0.0
male,nh_aian,nh_nhpi,some_college,hs_or_less,0.9884,-0.01168,0.0
male,nh_aian,nh_nhpi,some_college,some_college,0.9909,-0.0091,0.3
male,nh_aian,nh_nhpi,some_college,bachelors,0.9955,-0.0045,0.0
male,nh_aian,nh_nhpi,some_college,graduate,1.0535,0.05211,1.7
male,nh_aian,nh_nhpi,bachelors,hs_or_less,0.9978,-0.00223,0.0
male,nh_aian,nh_nhpi,bachelors,some_college,0.9965,-0.00349,0.0
male,nh_aian,nh_nhpi,bachelors,bachelors,1.0051,0.00512,0.3
male,nh_aian,nh_nhpi,bachelors,graduate,1.012,0.01197,0.4
male,nh_aian,nh_nhpi,graduate,hs_or_less,0.9994,-0.00063,0.0
male,nh_aian,nh_nhpi,graduate,some_college,0.999,-0.00101,0.0
male,nh_aian,nh_nhpi,graduate,bachelors,0.9989,-0.00108,0.0
male,nh_aian,nh_nhpi,graduate,graduate,0.9996,-0.00043,0.0
male,nh_aian,nh_twoplus,hs_or_less,hs_or_less,1.0821,0.0789,20.3
male,nh_aian,nh_twoplus,hs_or_less,some_college,1.1241,0.11702,19.2
male,nh_aian,nh_twoplus,hs_or_less,bachelors,0.8795,-0.12845,1.1
male,nh_aian,nh_twoplus,hs_or_less,graduate,0.9457,-0.05583,0.4
male,nh_aian,nh_twoplus,some_college,hs_or_less,1.0332,0.03269,6.9
male,nh_aian,nh_twoplus,some_college,some_college,0.964,-0.03665,12.1
male,nh_aian,nh_twoplus,some_college,bachelors,1.0241,0.02386,6.9
male,nh_aian,nh_twoplus,some_college,graduate,1.0137,0.01364,2.9
male,nh_aian,nh_twoplus,bachelors,hs_or_less,0.9972,-0.00279,0.9
male,nh_aian,nh_twoplus,bachelors,some_college,1.037,0.03637,3.8
male,nh_aian,nh_twoplus,bachelors,bachelors,0.9172,-0.08641,1.2
male,nh_aian,nh_twoplus,bachelors,graduate,0.9452,-0.0564,0.1
male,nh_aian,nh_twoplus,graduate,hs_or_less,0.9975,-0.00255,0.2
male,nh_aian,nh_twoplus,graduate,some_college,0.9989,-0.00106,0.7
male,nh_aian,nh_twoplus,graduate,bachelors,1.0556,0.05412,3.2
male,nh_aian,nh_twoplus,graduate,graduate,1.0136,0.01354,2.2
male,nh_aian,nh_other,hs_or_less,hs_or_less,0.9765,-0.02377,0.2
male,nh_aian,nh_other,hs_or_less,some_college,1.0158,0.01566,1.1
male,nh_aian,nh_other,hs_or_less,bachelors,0.9915,-0.00858,0.0
male,nh_aian,nh_other,hs_or_less,graduate,0.9959,-0.00413,0.0
male,nh_aian,nh_other,some_college,hs_or_less,0.9949,-0.00507,0.2
male,nh_aian,nh_other,some_college,some_college,0.9803,-0.01986,0.0
male,nh_aian,nh_other,some_college,bachelors,1.0335,0.03298,1.3
male,nh_aian,nh_other,some_college,graduate,0.9959,-0.00411,0.0
male,nh_aian,nh_other,bachelors,hs_or_less,0.9982,-0.0018,0.0
male,nh_aian,nh_other,bachelors,some_college,1.0139,0.01377,0.5
male,nh_aian,nh_other,bachelors,bachelors,0.993,-0.00702,0.0
male,nh_aian,nh_other,bachelors,graduate,0.9998,-0.00016,0.1
male,nh_aian,nh_other,graduate,hs_or_less,1.0036,0.00354,0.1
male,nh_aian,nh_other,graduate,some_college,1.0019,0.00193,0.1
male,nh_aian,nh_other,graduate,bachelors,1.0099,0.00988,0.4
male,nh_aian,nh_other,graduate,graduate,0.9967,-0.00327,0.0
male,nh_nhpi,hispanic,hs_or_less,hs_or_less,0.9058,-0.09889,41.8
male,nh_nhpi,hispanic,hs_or_less,some_college,1.1534,0.14271,30.4
male,nh_nhpi,hispanic,hs_or_less,bachelors,0.9293,-0.07329,4.4
male,nh_nhpi,hispanic,hs_or_less,graduate,0.957,-0.04393,0.7
male,nh_nhpi,hispanic,some_college,hs_or_less,0.9762,-0.02412,12.9
male,nh_nhpi,hispanic,some_college,some_college,0.918,-0.08556,13.6
male,nh_nhpi,hispanic,some_college,bachelors,0.9648,-0.03588,4.7
male,nh_nhpi,hispanic,some_college,graduate,1.0864,0.0829,4.7
male,nh_nhpi,hispanic,bachelors,hs_or_less,0.9513,-0.04995,1.5
male,nh_nhpi,hispanic,bachelors,some_college,1.3184,0.27639,14.2
male,nh_nhpi,hispanic,bachelors,bachelors,1.0265,0.02619,6.3
male,nh_nhpi,hispanic,bachelors,graduate,0.9522,-0.04901,0.3
male,nh_nhpi,hispanic,graduate,hs_or_less,0.9972,-0.00282,0.8
male,nh_nhpi,hispanic,graduate,some_college,0.9787,-0.0215,0.4
male,nh_nhpi,hispanic,graduate,bachelors,0.9818,-0.01837,1.0
male,nh_nhpi,hispanic,graduate,graduate,0.9753,-0.02497,0.7
male,nh_nhpi,nh_white,hs_or_less,hs_or_less,0.7873,-0.23909,40.2
male,nh_nhpi,nh_white,hs_or_less,some_college,0.9064,-0.09822,40.8
male,nh_nhpi,nh_white,hs_or_less,bachelors,0.9202,-0.08311,21.4
male,nh_nhpi,nh_white,hs_or_less,graduate,0.8397,-0.17477,3.3
male,nh_nhpi,nh_white,some_college,hs_or_less,1.1937,0.17702,25.3
male,nh_nhpi,nh_white,some_college,some_college,1.2485,0.22198,53.5
male,nh_nhpi,nh_white,some_college,bachelors,1.0142,0.01408,22.5
male,nh_nhpi,nh_white,some_college,graduate,0.9431,-0.05858,6.8
male,nh_nhpi,nh_white,bachelors,hs_or_less,1.1201,0.11344,7.7
male,nh_nhpi,nh_white,bachelors,some_college,1.1741,0.1605,15.5
male,nh_nhpi,nh_white,bachelors,bachelors,0.8488,-0.16398,11.2
male,nh_nhpi,nh_white,bachelors,graduate,1.1181,0.11162,13.7
male,nh_nhpi,nh_white,graduate,hs_or_less,1.0214,0.02122,1.7
male,nh_nhpi,nh_white,graduate,some_college,1.0053,0.0053,2.6
male,nh_nhpi,nh_white,graduate,bachelors,0.9651,-0.03557,4.4
male,nh_nhpi,nh_white,graduate,graduate,1.0285,0.02814,8.5
male,nh_nhpi,nh_black,hs_or_less,hs_or_less,0.8691,-0.1403,2.3
male,nh_nhpi,nh_black,hs_or_less,some_college,1.1557,0.14471,10.4
male,nh_nhpi,nh_black,hs_or_less,bachelors,1.0124,0.0123,1.9
male,nh_nhpi,nh_black,hs_or_less,graduate,0.9777,-0.02251,0.0
male,nh_nhpi,nh_black,some_college,hs_or_less,1.0547,0.05327,3.9
male,nh_nhpi,nh_black,some_college,some_college,1.0407,0.03989,5.6
male,nh_nhpi,nh_black,some_college,bachelors,0.985,-0.01508,0.8
male,nh_nhpi,nh_black,some_college,graduate,1.0016,0.00161,0.7
male,nh_nhpi,nh_black,bachelors,hs_or_less,0.9843,-0.01579,0.0
male,nh_nhpi,nh_black,bachelors,some_college,1.0168,0.01665,1.5
male,nh_nhpi,nh_black,bachelors,bachelors,0.9677,-0.03279,0.1
male,nh_nhpi,nh_black,bachelors,graduate,0.9798,-0.02038,0.0
male,nh_nhpi,nh_black,graduate,hs_or_less,0.9998,-0.00024,0.1
male,nh_nhpi,nh_black,graduate,some_college,0.9928,-0.00723,0.0
male,nh_nhpi,nh_black,graduate,bachelors,0.9889,-0.01121,0.0
male,nh_nhpi,nh_black,graduate,graduate,0.9971,-0.00292,0.5
male,nh_nhpi,nh_asian,hs_or_less,hs_or_less,0.9916,-0.00847,15.6
male,nh_nhpi,nh_asian,hs_or_less,some_college,1.0992,0.0946,16.3
male,nh_nhpi,nh_asian,hs_or_less,bachelors,0.9482,-0.05319,10.1
male,nh_nhpi,nh_asian,hs_or_less,graduate,1.0892,0.08543,9.3
male,nh_nhpi,nh_asian,some_college,hs_or_less,0.9497,-0.05158,2.5
male,nh_nhpi,nh_asian,some_college,some_college,0.9729,-0.02748,8.0
male,nh_nhpi,nh_asian,some_college,bachelors,0.8558,-0.1557,4.0
male,nh_nhpi,nh_asian,some_college,graduate,0.9649,-0.03573,4.2
male,nh_nhpi,nh_asian,bachelors,hs_or_less,0.9796,-0.02066,0.3
male,nh_nhpi,nh_asian,bachelors,some_college,0.9801,-0.02005,1.6
male,nh_nhpi,nh_asian,bachelors,bachelors,0.9669,-0.03368,7.8
male,nh_nhpi,nh_asian,bachelors,graduate,1.0583,0.05664,7.6
male,nh_nhpi,nh_asian,graduate,hs_or_less,1.0387,0.038,1.4
male,nh_nhpi,nh_asian,graduate,some_college,1.0887,0.08496,3.2
male,nh_nhpi,nh_asian,graduate,bachelors,1.1105,0.10478,6.2
male,nh_nhpi,nh_asian,graduate,graduate,0.9438,-0.05788,2.1
male,nh_nhpi,nh_aian,hs_or_less,hs_or_less,1.0378,0.0371,4.3
male,nh_nhpi,nh_aian,hs_or_less,some_college,1.0,-3e-05,1.9
male,nh_nhpi,nh_aian,hs_or_less,bachelors,1.0009,0.00087,0.4
male,nh_nhpi,nh_aian,hs_or_less,graduate,0.9996,-0.00043,0.1
male,nh_nhpi,nh_aian,some_college,hs_or_less,0.9884,-0.0117,0.5
male,nh_nhpi,nh_aian,some_college,some_college,0.9978,-0.00219,1.4
male,nh_nhpi,nh_aian,some_college,bachelors,0.99,-0.01006,0.0
male,nh_nhpi,nh_aian,some_college,graduate,0.9966,-0.00338,0.0
male,nh_nhpi,nh_aian,bachelors,hs_or_less,0.9946,-0.00541,0.0
male,nh_nhpi,nh_aian,bachelors,some_college,1.0013,0.00128,0.4
male,nh_nhpi,nh_aian,bachelors,bachelors,0.9975,-0.00253,0.2
male,nh_nhpi,nh_aian,bachelors,graduate,0.9966,-0.00343,0.0
male,nh_nhpi,nh_aian,graduate,hs_or_less,0.9983,-0.00166,0.0
male,nh_nhpi,nh_aian,graduate,some_college,1.0074,0.00741,0.3
male,nh_nhpi,nh_aian,graduate,bachelors,0.9972,-0.00281,0.0
male,nh_nhpi,nh_aian,graduate,graduate,0.997,-0.00305,0.0
male,nh_nhpi,nh_nhpi,hs_or_less,hs_or_less,1.3567,0.30503,266.6
male,nh_nhpi,nh_nhpi,hs_or_less,some_college,0.9352,-0.06699,91.3
male,nh_nhpi,nh_nhpi,hs_or_less,bachelors,1.1266,0.11918,30.0
male,nh_nhpi,nh_nhpi,hs_or_less,graduate,1.1418,0.13263,12.9
