sex_s,cohort,gap,raw_log_mult,smoothed_log_mult,gauged_log_mult
male,18-19,-23,-9.210340371976182,1.4859362626890322,1.4462252513511669
male,18-19,-22,-9.210340371976182,1.4859362630617188,1.4462252517238534
male,18-19,-21,-9.210340371976182,1.4859362640747855,1.4462252527369202
male,18-19,-20,-9.210340371976182,1.4859362668285863,1.446225255490721
male,18-19,-19,-9.210340371976182,1.4859362743141928,1.4462252629763275
male,18-19,-18,-9.210340371976182,1.4859362946621812,1.4462252833243159
male,18-19,-17,-9.210340371976182,1.4859363499737421,1.4462253386358768
male,18-19,-16,-9.210340371976182,1.485936500326115,1.4462254889882495
male,18-19,-15,-9.210340371976182,1.4859369090259538,1.4462258976880884
male,18-19,-14,-9.210340371976182,1.4859380199852006,1.4462270086473352
male,18-19,-13,-9.210340371976182,1.4859410398700317,1.4462300285321663
male,18-19,-12,-9.210340371976182,1.4859492486535495,1.4462382373156841
male,18-19,-11,-9.210340371976182,1.4859715615942888,1.4462605502564234
male,18-19,-10,-9.210340371976182,1.4860322082027324,1.446321196864867
male,18-19,-9,-9.210340371976182,1.486197016587037,1.4464860052491717
male,18-19,-8,-9.210340371976182,1.4866446712020893,1.446933659864224
male,18-19,-7,-9.210340371976182,1.4878590082888845,1.4481479969510191
male,18-19,-6,-9.210340371976182,1.4911414501543352,1.4514304388164698
male,18-19,-5,-9.210340371976182,1.4999297552524908,1.4602187439146255
male,18-19,-4,-9.210340371976182,1.5228680706970854,1.48315705935922
male,18-19,-3,-9.210340371976182,1.578934319230859,1.5392233078929936
male,18-19,-2,-9.210340371976182,1.6959099603849408,1.6561989490470754
male,18-19,-1,1.4859241457773393,1.8684513482919192,1.8287403369540538
male,18-19,0,2.238407239135154,1.9768646740503766,1.9371536627125112
male,18-19,1,1.9658073198286365,1.8259254197533468,1.7862144084154814
male,18-19,2,0.9225306163419688,1.3300190753765644,1.290308064038699
male,18-19,3,0.2817366532959506,0.6059542962568324,0.5662432849189671
male,18-19,4,-0.9454779556530082,-0.07519339258010631,-0.11490440391797162
male,18-19,5,-0.12388716063074169,-0.4224581999627151,-0.4621692113005804
male,18-19,6,-0.9291481414525669,-0.7026394751917718,-0.7423504865296371
male,18-19,7,-1.1554254025674688,-1.1172287517135442,-1.1569397630514096
male,18-19,8,-2.0074684352650993,-1.482084790124708,-1.5217958014625734
male,18-19,9,-1.2859113072258466,-1.722415738219439,-1.7621267495573043
male,18-19,10,-9.210340371976182,-1.9064419245757274,-1.9461529359135927
male,18-19,11,-1.4628749287295062,-1.6936697048004516,-1.733380716138317
male,18-19,12,-1.326312082738711,-1.472266088962649,-1.5119771003005145
male,18-19,13,-1.4454596913385163,-1.5190294093204784,-1.5587404206583437
male,18-19,14,-1.7079850555136125,-1.8233777195499723,-1.8630887308878377
male,18-19,15,-3.3900371491179073,-2.3111195510406253,-2.3508305623784906
male,18-19,16,-2.37727466307482,-2.6069689057726673,-2.6466799171105326
male,18-19,17,-2.8581395208892024,-2.701872946792802,-2.7415839581306676
male,18-19,18,-2.972611220896383,-2.6187562704565304,-2.6584672817943957
male,18-19,19,-2.237087868334063,-2.352810116366157,-2.3925211277040224
male,18-19,20,-1.922794587177513,-2.2181203252509807,-2.257831336588846
male,18-19,21,-9.210340371976182,-1.9569149137829358,-1.9966259251208012
male,18-19,22,-0.8642011923827596,-1.6929949927418793,-1.7327060040797446
male,18-19,23,-9.210340371976182,-1.8746292122460635,-1.9143402235839289
male,18-19,24,-1.868868659547066,-1.8756151974221906,-1.915326208760056
male,18-19,25,-1.4487121924530044,-1.6281236342290357,-1.667834645566901
male,18-19,26,-1.431268622364045,-1.615499018175927,-1.6552100295137924
male,18-19,27,-2.3296182933182994,-1.7254532262629496,-1.765164237600815
male,18-19,28,-1.3815515534048852,-1.7399750776697693,-1.7796860890076347
male,18-19,29,-2.188548214117552,-1.802007036229643,-1.8417180475675083
male,18-19,30,-1.6596044127523668,-1.896813295740584,-1.9365243070784495
male,18-19,31,-1.9988146972220477,-2.160172758899087,-2.1998837702369523
male,18-19,32,-5.197982183930072,-2.4681336032254677,-2.507844614563333
male,18-19,33,-2.0094807977626097,-2.2162660950148707,-2.255977106352736
male,18-19,34,-2.436861628301494,-1.7187974868473481,-1.7585084981852135
male,18-19,35,-0.8083085392103105,-1.5239328113832942,-1.5636438227211595
male,18-19,36,-3.740338995468493,-1.8401998611295198,-1.8799108724673852
male,18-19,37,-2.5763273163080784,-1.9458221602619683,-1.9855331715998337
