cbsa,sex,band,est,published,gap,pub_moe,moe,pass_pub_moe,pass_combined_moe
36500,Male,50-54,8840.0,8888,-48.0,112.0,245.4555538458032,True,True
49420,Female,18-24,11971.0,12038,-67.0,548.0291963025328,175.63408549453035,True,True
31020,Male,60-64,3972.1106094733564,3922,50.11060947335636,403.7883108758846,328.7388384061922,True,True
36500,Male,65-69,8041.0,7934,107.0,527.683617331446,579.068039093853,True,True
13380,Male,25-29,8304.0,8278,26.0,8.0,207.6329530475594,False,True
49420,Female,30-34,8639.0,8710,-71.0,80.0,256.0105736366176,True,True
44060,Female,25-29,20722.38778298303,20402,320.3877829830308,91.0,388.2034940710084,False,True
47460,Female,50-54,1520.6323035206447,1601,-80.36769647935535,71.0,145.37657277085444,False,True
47460,Female,65-69,1531.5670442065846,2034,-502.43295579341543,268.02984908401527,211.82568346301977,False,False
20100,Female,18-24,9339.0,9397,-58.0,528.0227267836111,422.1529626184093,True,True
20100,Female,30-34,6404.0,6413,-9.0,8.0,27.447356156832306,False,True
20100,Male,55-59,5177.0,5052,125.0,423.0,527.7512781225641,True,True
37620,Male,55-59,2942.6453252612937,2908,34.64532526129369,286.0,280.77289421570447,True,True
37620,Female,60-64,3572.6630027283495,3459,113.66300272834951,364.97808153367237,299.45735931931426,True,True
16220,Female,25-29,2434.271212051828,2423,11.271212051828115,55.0,73.43982467860089,True,True
16220,Male,30-34,2893.2983367661895,2931,-37.70166323381045,118.0,152.9654496312703,True,True
16220,Male,18-24,4802.077445039569,3262,1540.0774450395693,323.7344590864556,191.7576056700633,False,False
16940,Male,25-29,3409.0,3628,-219.0,195.0,122.39010045240589,False,True
13900,Female,25-29,4454.18941179518,4315,139.1894117951797,192.0,316.6363006492497,True,True
13900,Male,55-59,3578.2014038177645,3684,-105.79859618223554,354.0,485.282628575703,True,True
38860,Female,18-24,21167.0,21358,-191.0,927.9498908885113,578.1887176335682,True,True
38860,Female,30-34,19432.0,19487,-55.0,194.0,547.1351359136517,True,True
30340,Female,55-59,4579.0,4358,221.0,344.0,413.2407312496555,True,True
42220,Female,18-24,18884.0,18711,173.0,723.1673388642494,362.2817004124691,True,True
42200,Female,30-34,13290.0,13295,-5.0,63.0,233.02428062596826,True,True
31080,Male,60-64,389312.0,389818,-506.0,4704.27220726012,4426.547797255215,True,True
41860,Male,60-64,139840.0,140468,-628.0,2734.58388059317,2386.2591641911513,True,True
12540,Female,18-24,42922.0,42842,80.0,1127.7340111923556,312.6201210814813,True,True
12540,Female,30-34,33234.0,33364,-130.0,64.0,321.6315761997724,False,True
41860,Female,25-29,156786.0,157078,-292.0,186.0,841.3281699892735,False,True
44700,Male,25-29,27425.0,27328,97.0,169.0,537.4889926245002,True,True
37100,Female,55-59,27053.0,27423,-370.0,975.0,976.0881651264909,True,True
42100,Male,35-39,8574.0,8283,291.0,599.0,576.0347495854743,True,True
44700,Female,25-29,25883.0,26257,-374.0,103.0,362.04745916281473,False,True
37100,Male,18-24,37980.0,37572,408.0,1221.735241367785,659.3659883744384,True,True
25260,Male,55-59,3779.0,3806,-27.0,354.0,320.1592211365308,True,True
17020,Female,18-24,15167.0,15209,-42.0,905.5771640230334,293.63641664054546,True,True
23420,Female,55-59,31389.0,31598,-209.0,1171.0,1262.2542281564163,True,True
41500,Female,60-64,12173.866439036288,11205,968.8664390362883,702.2855544577291,689.2630339833088,False,True
41500,Male,30-34,15882.20120201698,15849,33.20120201698046,71.0,394.1590301463807,True,True
41500,Male,18-24,22099.22236695849,22834,-734.7776330415109,799.95249858976,539.2497651794525,True,True
42100,Male,45-49,7966.0,7832,134.0,124.0,257.2624330328857,False,True
37100,Male,30-34,28370.0,28780,-410.0,44.0,353.9927630651508,False,False
47930,Female,60-64,16771.0,17071,-300.0,1083.7342847764853,782.7900636656996,True,True
45300,Female,55-59,114040.0,115192,-1152.0,2167.0,2202.617590981807,True,True
29460,Male,60-64,22251.0,22941,-690.0,1181.917932853208,1081.7307243573837,True,True
33100,Female,55-59,219145.5919027864,219034,111.59190278640017,3003.0,3201.1576403285767,True,True
19660,Female,25-29,18600.0,18493,107.0,99.0,394.20014742196634,False,True
36100,Female,65-69,17684.0,17668,16.0,1037.6839595946349,950.1777597356455,True,True
36100,Female,50-54,12046.0,11799,247.0,29.0,291.6416134423378,False,True
19660,Male,65-69,26419.0,26560,-141.0,1250.1943848858064,1076.083951487406,True,True
37460,Female,25-29,6383.847197510107,6380,3.847197510107435,139.0,117.50064296174521,True,True
19660,Male,50-54,21164.0,21154,10.0,76.0,442.64379421833087,True,True
34940,Female,45-49,10078.0,10083,-5.0,28.0,170.22610700917767,True,True
34940,Female,35-39,9489.0,10067,-578.0,694.0,839.0653033509966,True,True
46060,Male,65-69,31495.336980584747,31414,81.33698058474693,1271.284783201624,939.5473646629604,True,True
46060,Male,50-54,27786.33089900507,28002,-215.6691009949318,87.0,517.5479452742441,False,True
22380,Female,55-59,3515.0,3635,-120.0,369.0,348.9535130590463,True,True
46520,Female,30-34,34564.0,34643,-79.0,0.0,345.8682426463147,False,True
46520,Female,18-24,37685.0,37985,-300.0,924.2023587937871,582.7034903962735,True,True
27980,Female,18-24,5303.946995259695,5411,-107.05300474030537,464.80103270109026,56.217650162908804,True,True
27980,Female,30-34,5188.123915841302,5117,71.12391584130182,36.0,132.3909889091161,False,True
41180,Male,18-24,116479.94464867818,116502,-22.055351321818307,1864.129019140038,985.7635941398631,True,True
41180,Male,30-34,93417.83072322255,94346,-928.1692767774512,231.0,907.9399170924345,False,True
28100,Female,45-49,3235.752937443134,3158,77.75293744313421,26.0,71.65422404234386,False,False
28100,Male,60-64,3591.5222588427714,3879,-287.4777411572286,363.6316817880422,319.214457866233,True,True
12940,Male,60-64,25196.24396162919,24885,311.24396162918856,1316.4197658801695,1216.3568888963491,True,True
43340,Male,65-69,9596.394360505745,9723,-126.60563949425523,739.2002435064534,675.5102723665718,True,True
43340,Male,50-54,10463.14670506003,10518,-54.85329493997051,171.0,245.53642567364847,True,True
12940,Female,45-49,25292.221964750446,25164,128.2219647504462,381.0,631.5052391601233,True,True
12940,Female,35-39,31712.900535530276,31173,539.9005355302761,1239.0,1501.9537067744493,True,True
12940,Female,40-44,27452.319387335527,27911,-458.6806126644733,1280.0,1587.3317532460892,True,True
26380,Female,18-24,8324.170296270842,8387,-62.8297037291577,620.6109892678344,258.8241836657601,True,True
29340,Female,50-54,6823.3365711990145,6951,-127.66342880098546,135.0,250.735270937452,True,True
29340,Female,65-69,7153.41560139152,7457,-303.5843986084801,708.0254232723568,567.8279222944991,True,True
33740,Female,18-24,10176.803714599235,10318,-141.1962854007652,679.136216086287,334.9616986197213,True,True
25220,Female,18-24,6965.482473037914,6898,67.48247303791413,601.0590653172115,297.3255446158248,True,True
25220,Male,65-69,3534.1202206977637,3316,218.12022069776367,619.8975721843085,416.7996176339033,True,True
16300,Female,65-69,8164.971250410494,8030,134.97125041049367,651.4207549656367,620.5948158006773,True,True
16300,Female,50-54,8063.718270356307,8318,-254.28172964369332,114.0,298.369553124611,False,True
16300,Male,55-59,8422.45364777656,8936,-513.5463522234404,656.0,651.3383344166042,True,True
13820,Female,18-24,52441.9369125876,52090,351.93691258759645,1354.5796395930363,1000.2282564140576,True,True
12220,Female,18-24,16294.042345387597,17167,-872.9576546124026,1060.3499422360526,534.3408983614514,True,True
33660,Female,18-24,17973.0,18096,-123.0,796.674337480504,512.1882577102389,True,True
23460,Male,18-24,3937.9760921605143,4073,-135.02390783948567,275.7788969446357,144.95768835194127,True,True
13820,Female,30-34,41681.54681345823,41941,-259.4531865417666,248.0,489.41580071704476,False,True
19460,Male,35-39,4826.0,4770,56.0,437.0,583.4407098090602,True,True
22520,Male,55-59,4654.127496066376,4751,-96.8725039336241,424.0,538.1411676478981,True,True
19300,Male,35-39,7771.0,7690,81.0,630.0,814.8003996884759,True,True
46220,Male,55-59,7297.7058656791705,7092,205.70586567917053,579.0,574.429632249397,True,True
17980,Male,25-29,12497.786041653604,12289,208.78604165360412,361.0,447.06486130953346,True,True
20020,Female,18-24,5734.0,5706,28.0,324.87997783797016,101.98004991786384,True,True
19460,Male,45-49,4628.0,4819,-191.0,162.0,226.35253797174445,False,True
26620,Female,55-59,17160.587254894785,17315,-154.41274510521544,812.0,1107.2927601519789,True,True
19460,Male,40-44,5118.0,4924,194.0,434.0,566.8429880288721,True,True
19300,Male,45-49,7378.0,7433,-55.0,332.0,545.7991259256926,True,True
33660,Female,30-34,15095.0,15169,-74.0,0.0,252.57795189802297,False,True
22520,Female,25-29,4555.809799471428,4617,-61.19020052857195,172.0,194.0184397821177,True,True
26420,Female,55-59,210229.19066963205,209997,232.19066963205114,2905.0,3428.144805867777,True,True
12420,Female,55-59,62562.822440617456,62239,323.82244061745587,1591.0,1654.7306914942399,True,True
47020,Male,45-49,2862.4222084982553,2680,182.42220849825526,139.0,213.17514550862836,False,True
46340,Female,30-34,8524.0,8537,-13.0,0.0,112.07811272166391,False,True
32580,Male,50-54,23536.0,23613,-77.0,269.0,384.57324226179594,True,True
47020,Male,35-39,3539.6590196817715,3357,182.6590196817715,370.0,407.25410227160506,True,True
32580,Male,65-69,14567.0,15087,-520.0,906.1815491390232,804.1489582285113,True,True
28660,Female,55-59,12967.406340266309,12146,821.4063402663087,662.0,725.1824044577259,False,True
30980,Male,18-24,14262.662628578164,14446,-183.337371421836,883.3147796793621,493.6666541208699,True,True
41660,Male,30-34,4487.280206758018,4415,72.28020675801781,129.0,188.95211379392583,True,True
10180,Female,60-64,5074.134560600838,5157,-82.86543939916191,440.65519400093314,461.28510862695265,True,True
33260,Female,50-54,3998.8003569996117,4083,-84.19964300038828,124.0,116.8996846604255,True,True
11100,Female,40-44,8831.083921136262,8758,73.08392113626178,593.0,635.5189305266994,True,True
47380,Male,18-24,20482.217890840886,20643,-160.78210915911404,1163.4934464791797,668.5192218764558,True,True
48660,Female,50-54,3851.926955418964,3835,16.9269554189641,45.0,41.58027923746404,True,True
30980,Female,25-29,8904.566467414696,8866,38.56646741469558,177.0,230.5076816388111,True,True
48660,Female,65-69,4130.801715744009,4333,-202.19828425599098,345.9609804587795,305.53929722383305,True,True
11100,Female,45-49,7674.3495046047865,7563,111.34950460478649,201.0,213.0949754175963,True,True
11100,Female,35-39,8792.88631099842,9048,-255.1136890015805,592.0,614.7553159038306,True,True
47380,Male,30-34,9347.626464109802,9066,281.6264641098023,234.0,174.76289460507834,False,True
47020,Male,40-44,2769.6303345511787,2946,-176.36966544882125,418.0,381.46041192015883,True,True
41660,Female,60-64,3798.7869832218444,3586,212.78698322184437,425.1834898017561,419.9449356665648,True,True
15180,Female,55-59,11413.0,11228,185.0,731.0,717.5738141055594,True,True
30980,Male,30-34,9152.566249649355,9117,35.566249649355086,216.0,308.43684866475934,True,True
17780,Male,65-69,5246.794427841881,5366,-119.20557215811914,409.59125967237145,356.8958004680417,True,True
41620,Female,45-49,39364.853207615284,39126,238.8532076152842,58.0,567.7247665799584,False,True
41620,Female,35-39,46217.411722943245,46349,-131.58827705675503,1178.0,1519.791090815313,True,True
41620,Male,60-64,30498.14655818408,30468,30.146558184078458,1196.4255095909648,1121.088568677029,True,True
41620,Female,40-44,45561.18100474418,45680,-118.81899525581684,1196.0,1330.967281563928,True,True
41100,Female,45-49,5240.0,5242,-2.0,126.0,172.65605290576985,True,True
41100,Female,40-44,5727.0,5846,-119.0,488.0,559.9989302021031,True,True
41100,Female,35-39,6051.0,5916,135.0,483.0,532.2705022988781,True,True
46140,Male,60-64,31272.34185945841,31281,-8.658140541589091,808.9610621037332,1051.8430672649552,True,True
46140,Female,25-29,34275.52431793303,34304,-28.475682066971785,151.0,290.68928289722754,True,True
36420,Male,25-29,52112.71989466509,52263,-150.28010533491033,141.0,762.272076166148,False,True
22900,Male,55-59,6756.939586384399,7167,-410.06041361560074,479.0,459.8001422767432,True,True
49620,Female,65-69,14769.0,14597,172.0,776.6498567565695,717.838306304073,True,True
30140,Female,45-49,3961.0,3980,-19.0,66.0,111.42127936350398,True,True
25420,Male,55-59,18472.0,18772,-300.0,691.0,1030.663719606206,True,True
38300,Female,25-29,74130.05036394419,74254,-123.94963605581142,257.0,548.7772606688505,True,True
23900,Male,50-54,3495.8714358990032,3479,16.871435899003245,69.0,177.44018971045048,True,True
44300,Male,55-59,4206.0,4361,-155.0,376.0,446.74668803752763,True,True
29540,Male,50-54,15741.0,15820,-79.0,29.0,334.8647917742324,False,True
49620,Male,60-64,16536.0,15965,571.0,892.0947259119964,889.0537147305837,True,True
29540,Male,65-69,16824.0,16295,529.0,736.2098885508127,760.2992647265614,True,True
11020,Male,55-59,3533.1957015098583,3501,32.19570150985828,280.0,327.7445107368865,True,True
23900,Male,65-69,3544.131278464739,3739,-194.8687215352611,343.55931074561204,320.8095662202096,True,True
39740,Male,40-44,12187.0,13219,-1032.0,712.0,831.7293087597672,False,True
23900,Female,55-59,3467.5453799252605,3514,-46.45462007473952,312.0,336.3697298271501,True,True
39740,Male,45-49,12208.0,12373,-165.0,35.0,415.95964550963356,False,True
30140,Male,18-24,6147.0,6085,62.0,497.5871782914025,273.77910490484845,True,True
16540,Female,60-64,5966.9073325060635,5669,297.90733250606354,518.1602068858626,510.64569093798553,True,True
49620,Female,50-54,15184.0,15326,-142.0,42.0,290.8460484689452,False,True
12060,Female,25-29,220457.48298539664,220977,-519.5170146033634,507.0,720.8992720912636,False,True
16860,Male,60-64,18075.987881209832,18037,38.98788120983227,994.1559233842546,1049.7163454403933,True,True
15260,Female,18-24,4274.770203651424,4166,108.7702036514238,476.18693808209395,146.0739835376985,True,True
31420,Male,18-24,11301.732743073315,10682,619.7327430733149,780.4421823556182,391.39447202384036,True,True
31420,Male,30-34,7601.681850914626,7496,105.68185091462601,217.0,367.1853217053163,True,True
19140,Female,60-64,4169.873366258816,4034,135.87336625881562,404.90122252223443,445.4368181811225,True,True
15260,Female,30-34,3866.105194695947,3551,315.1051946959469,131.0,128.97290997639823,False,False
40660,Male,55-59,3268.6799808351448,3467,-198.32001916485524,335.0,272.8544837539335,True,True
23580,Male,30-34,7046.0,7206,-160.0,171.0,230.01076837835222,True,True
23580,Male,18-24,10066.0,9933,133.0,516.3119212259194,194.896403830984,True,True
16860,Female,25-29,18738.685438695655,19191,-452.31456130434526,257.0,310.00839774796265,False,False
49340,Male,45-49,26094.0,26322,-228.0,54.0,475.2806126200605,False,True
44140,Female,45-49,13749.0,13752,-3.0,34.0,267.21150322824803,True,True
14460,Female,25-29,181793.17530813353,181735,58.17530813353369,252.0,1028.1091128725448,True,True
14460,Male,25-29,182744.40607431484,183119,-374.59392568515614,266.0,998.3581403185203,False,True
44140,Male,45-49,12349.0,12353,-4.0,56.0,321.35339200987124,True,True
44140,Female,35-39,15289.0,15298,-9.0,925.0,924.7839019042503,True,True
49340,Male,35-39,30160.0,29888,272.0,1187.0,1257.2169040971014,True,True
49340,Male,40-44,26971.0,27064,-93.0,1189.0,1298.8223002132547,True,True
44140,Female,40-44,14588.0,14493,95.0,923.0,882.6516488888751,True,True
39300,Male,25-29,55412.0,55483,-71.0,273.0,669.9759061554006,True,True
38340,Male,55-59,4670.0,4692,-22.0,386.0,388.5075942163164,True,True
46700,Female,30-34,16209.0,16174,35.0,105.0,175.05188488345394,True,True
42220,Female,30-34,15543.0,15375,168.0,70.0,319.01741635254024,False,True
42200,Female,18-24,33515.0,33079,436.0,1129.7428911039892,869.0230001746213,True,True
42100,Male,40-44,7812.0,7846,-34.0,617.0,596.0143968668038,True,True
42020,Female,55-59,8021.0,8133,-112.0,551.0,715.2769471225814,True,True
17020,Female,30-34,6494.0,6649,-155.0,139.0,236.721158549463,False,True
20940,Male,55-59,4058.0,4085,-27.0,371.0,405.995031402787,True,True
46700,Female,18-24,17485.0,17565,-80.0,828.31455377773,481.05718035385354,True,True
35980,Female,30-34,8717.0,8822,-105.0,0.0,174.97496235890438,False,True
35980,Female,18-24,12418.0,12699,-281.0,646.4147275549963,456.6438223331177,True,True
45220,Female,55-59,10634.706078046838,10537,97.70607804683823,506.0,653.8800733142616,True,True
34940,Female,40-44,9481.0,8790,691.0,694.0,822.6900577913593,True,True
39460,Male,55-59,6366.0,6583,-217.0,658.0,652.003381452121,True,True
42700,Male,55-59,2915.531158753155,2859,56.53115875315507,358.0,295.56986668071426,True,True
42680,Female,25-29,3496.0,3511,-15.0,57.0,62.19100845379499,True,True
28100,Female,40-44,3591.924337673388,3630,-38.07566232661202,319.0,352.07154985562096,True,True
