cbsa,category,est,published,gap,pub_moe,moe,pass_pub_moe,pass_combined_moe
45940,native hawaiian and other pacific islander alone,246.0,68.0,178.0,64.0,256.66823825465826,False,True
34940,some other race alone,16908.0,18230.0,-1322.0,2025.0,2343.406371162234,True,True
19660,american indian and alaska native alone,1648.0,1581.0,67.0,393.0,453.0620882092211,True,True
42700,some other race alone,8882.542385517405,7401.0,1481.542385517405,1126.0,979.5422598662842,False,True
37460,american indian and alaska native alone,865.346801987464,1007.0,-141.653198012536,354.0,286.376303347708,True,True
37340,native hawaiian and other pacific islander alone,488.0,418.0,70.0,97.0,126.00367130068078,True,True
12060,some other race alone,337910.3399448093,339928.0,-2017.660055190674,8771.0,9799.920281243443,True,True
12020,white alone,141865.46916701554,146461.0,-4595.530832984456,1320.0,1548.0159209375527,False,False
12020,asian alone,7632.760665670293,8254.0,-621.2393343297072,334.0,620.7082851937749,False,True
25980,black or african american alone,25956.064773561153,32916.0,-6959.935226438847,1054.0,677.8385303503596,False,False
23580,american indian and alaska native alone,890.0,910.0,-20.0,391.0,421.0261731412906,True,True
49020,american indian and alaska native alone,452.2808156788593,672.0,-219.7191843211407,411.0,286.93173954260294,True,True
48540,black or african american alone,3315.329230743893,3523.0,-207.67076925610718,302.0,266.04182147670434,True,True
44220,native hawaiian and other pacific islander alone,428.0,119.0,309.0,57.0,418.8421652887278,False,True
31900,american indian and alaska native alone,137.0,99.0,38.0,55.0,103.24717712242791,True,True
24220,some other race alone,1121.2250992060722,1535.0,-413.7749007939278,370.0,298.2967395716225,False,True
40340,american indian and alaska native alone,412.56518981397267,417.0,-4.434810186027335,138.0,152.85220420041952,True,True
41060,american indian and alaska native alone,233.5981873187993,303.0,-69.40181268120071,102.0,76.62211700437958,True,True
22020,black or african american alone,15021.894984291486,16713.0,-1691.1050157085137,736.0,788.3930133274587,False,False
33540,some other race alone,1315.1395254684305,1836.0,-520.8604745315695,486.0,377.36985208678954,False,True
45900,native hawaiian and other pacific islander alone,31.700104066162147,27.0,4.700104066162147,23.0,27.0732238570496,True,True
12980,native hawaiian and other pacific islander alone,51.43859377322768,65.0,-13.56140622677232,66.0,58.53507453329082,True,True
15980,native hawaiian and other pacific islander alone,446.0,355.0,91.0,148.0,330.75485301995195,True,True
39460,american indian and alaska native alone,233.0,184.0,49.0,85.0,129.66263156264415,True,True
22660,some other race alone,9966.0,10013.0,-47.0,1126.0,1285.0176808895474,True,True
19740,some other race alone,207649.14423326985,209039.0,-1389.8557667301502,6273.0,8198.82238277001,True,True
14500,some other race alone,9837.237780197665,10773.0,-935.7622198023346,1437.0,1254.3544926669551,True,True
17820,some other race alone,37069.0,37278.0,-209.0,2509.0,3149.84750771585,True,True
24300,american indian and alaska native alone,967.7353178732985,1327.0,-359.2646821267015,388.0,292.98914478941873,True,True
29540,two or more races,39807.0,41851.0,-2044.0,2364.0,3202.003507494566,True,True
39740,two or more races,64328.0,64821.0,-493.0,2506.0,3223.9215969088023,True,True
23900,white alone,95219.44535697805,94377.0,842.4453569780453,588.0,908.7856587544796,False,True
29540,native hawaiian and other pacific islander alone,415.0,454.0,-39.0,460.0,447.90876088495975,True,True
23900,asian alone,1070.5293552879884,1000.0,70.52935528798844,130.0,202.12994726357292,True,True
27780,some other race alone,825.0,708.0,117.0,183.0,198.31053231926438,True,True
44300,american indian and alaska native alone,344.0,475.0,-131.0,252.0,164.32965430043356,True,True
12620,two or more races,7362.2061032386,6483.0,879.2061032386,810.0,1042.956474413064,False,True
12620,native hawaiian and other pacific islander alone,95.23325605172587,82.0,13.233256051725874,10.0,78.23536130413235,False,True
47930,some other race alone,34617.0,35736.0,-1119.0,2712.0,2918.8074315272584,True,True
23060,native hawaiian and other pacific islander alone,395.77980053357635,280.0,115.77980053357635,102.0,175.6196847856597,False,True
29200,native hawaiian and other pacific islander alone,0.5589407934119486,22.0,-21.44105920658805,26.0,1.1415504537832342,True,True
19780,white alone,584026.2128587626,583290.0,736.2128587625921,2008.0,3023.1077818662116,True,True
19780,asian alone,31520.966359509694,31130.0,390.9663595096936,789.0,1167.740615453338,True,True
26980,american indian and alaska native alone,267.7484303904551,275.0,-7.251569609544902,107.0,127.13881198738534,True,True
24140,black or african american alone,35497.0,35324.0,173.0,908.0,846.7276974476506,True,True
24780,black or african american alone,61927.0,61982.0,-55.0,955.0,1047.6831820283267,True,True
49180,some other race alone,35763.44831613374,36017.0,-253.55168386625883,2925.0,2597.5093046028787,True,True
27340,some other race alone,7691.730355161563,7661.0,30.73035516156324,1481.0,1187.7166926179398,True,True
49340,native hawaiian and other pacific islander alone,310.0,261.0,49.0,118.0,175.8204134692556,True,True
39540,native hawaiian and other pacific islander alone,333.0,161.0,172.0,166.0,279.6289528844429,False,True
46300,white alone,89256.22817327113,90103.0,-846.7718267288728,1235.0,1080.5862596266245,True,True
38540,two or more races,6244.013969674343,6491.0,-246.98603032565734,720.0,834.7532933205999,True,True
30300,some other race alone,2299.418452144661,738.0,1561.418452144661,219.0,296.81926217840913,False,False
46300,asian alone,1013.5613672196532,1110.0,-96.43863278034678,213.0,241.30593370115292,True,True
38540,native hawaiian and other pacific islander alone,145.88308447988325,233.0,-87.11691552011675,96.0,73.98158041953668,True,True
27980,black or african american alone,1435.957087299654,1388.0,47.95708729965395,207.0,210.2617681394767,True,True
39740,native hawaiian and other pacific islander alone,284.0,95.0,189.0,43.0,292.96798827687644,False,True
11460,native hawaiian and other pacific islander alone,74.0,110.0,-36.0,95.0,110.87836930619065,True,True
25220,black or african american alone,39281.65987317561,40109.0,-827.3401268243906,758.0,782.6492981066017,False,True
33740,american indian and alaska native alone,424.50452744728125,367.0,57.50452744728125,224.0,179.0856170716648,True,True
16620,white alone,179818.96420624488,180662.0,-843.0357937551162,858.0,1006.7692367696976,True,True
16620,asian alone,1961.4545753934296,2082.0,-120.54542460657035,195.0,237.3774146695752,True,True
34060,black or african american alone,5502.41913700341,5744.0,-241.58086299659044,333.0,527.3895300770226,True,True
28420,some other race alone,36940.45224561568,40014.0,-3073.5477543843226,3599.0,3294.5080876141383,True,True
44140,native hawaiian and other pacific islander alone,63.0,75.0,-12.0,86.0,61.83209054568672,True,True
42660,two or more races,506291.0,506656.0,-365.0,8521.0,8722.08269463607,True,True
36500,white alone,215864.0,215637.0,227.0,1596.0,1773.797824946871,True,True
42660,native hawaiian and other pacific islander alone,37464.0,37259.0,205.0,1083.0,1387.1184388332706,True,True
36500,asian alone,18421.0,18347.0,74.0,873.0,991.4908460425895,True,True
47460,two or more races,9556.189924909522,8747.0,809.1899249095222,807.0,1076.530130425115,False,True
30780,black or african american alone,178716.0,179065.0,-349.0,1719.0,1727.8420202083003,True,True
47460,native hawaiian and other pacific islander alone,179.79124734968758,149.0,30.79124734968758,107.0,72.76750857421465,True,True
16940,white alone,80991.0,81104.0,-113.0,1117.0,1239.0712307879037,True,True
16940,asian alone,1439.0,1148.0,291.0,208.0,272.395311082992,False,True
39660,some other race alone,2006.6671983914457,2005.0,1.6671983914457087,546.0,675.8466527213093,True,True
19100,black or african american alone,1301909.4502219248,1302457.0,-547.5497780751903,5193.0,6832.326928435738,True,True
17780,white alone,177747.93918443372,176924.0,823.9391844337224,1748.0,2802.854350828462,True,True
13140,white alone,218124.0,217977.0,147.0,1596.0,1855.3583015377383,True,True
12420,american indian and alaska native alone,17786.914880370245,17373.0,413.91488037024465,2096.0,2572.651988108845,True,True
47380,two or more races,63138.205625563816,61712.0,1426.2056255638163,2342.0,2477.229926202081,True,True
41700,american indian and alaska native alone,27384.89271854891,28260.0,-875.1072814510917,2534.0,2571.5232101718584,True,True
17780,asian alone,14072.260224543163,14776.0,-703.7397754568374,403.0,735.3837822520361,False,True
36220,two or more races,41959.0,41902.0,57.0,3065.0,3283.2518488380924,True,True
45300,two or more races,522339.0,521962.0,377.0,8602.0,9266.74685443623,True,True
37460,white alone,162377.9809235496,160250.0,2127.9809235495923,919.0,1013.8062648106616,False,False
19660,white alone,505168.0,504728.0,440.0,2231.0,2840.545803529007,True,True
39460,white alone,166998.0,167048.0,-50.0,964.0,1099.9401700740364,True,True
38940,black or african american alone,84728.0,85735.0,-1007.0,1669.0,1951.1121985488817,True,True
33100,some other race alone,478807.2831193391,482453.0,-3645.7168806609116,10291.0,9742.351637462962,True,True
29460,two or more races,112430.0,111627.0,803.0,4592.0,5557.546037621056,True,True
19660,asian alone,14148.0,14610.0,-462.0,699.0,762.3340706458686,True,True
37860,two or more races,51089.0,51263.0,-174.0,2769.0,2447.26313303862,True,True
46060,white alone,628461.111173312,627672.0,789.1111733119469,3956.0,5169.466935882012,True,True
49740,some other race alone,33737.60049407073,34803.0,-1065.399505929272,2746.0,2862.141597496608,True,True
46060,asian alone,32068.196468103524,32648.0,-579.8035318964758,1074.0,1198.735817066366,True,True
41740,asian alone,405917.0,406933.0,-1016.0,3100.0,4057.6099823124023,True,True
41740,white alone,1593158.0,1592607.0,551.0,7354.0,8951.025160392244,True,True
23420,two or more races,292212.0,288646.0,3566.0,6869.0,7962.195350979685,True,True
12540,some other race alone,175697.0,177000.0,-1303.0,5961.0,7006.954014578126,True,True
20940,white alone,34592.0,35716.0,-1124.0,2441.0,2315.4037665472624,True,True
49700,some other race alone,25662.0,25185.0,477.0,2035.0,1933.4915666608817,True,True
17020,american indian and alaska native alone,2320.0,2789.0,-469.0,539.0,482.1825840747466,True,True
23420,native hawaiian and other pacific islander alone,1782.0,1989.0,-207.0,291.0,342.2556813334149,True,True
32900,black or african american alone,8433.0,8082.0,351.0,566.0,616.5000453791549,True,True
20940,asian alone,2709.0,2764.0,-55.0,245.0,397.32301061447475,True,True
30980,some other race alone,10236.996656221267,10228.0,8.996656221266676,1476.0,1234.5937454087584,True,True
31180,american indian and alaska native alone,2402.565924426461,2204.0,198.56592442646115,457.0,549.3396363110822,True,True
13140,asian alone,10752.0,10900.0,-148.0,419.0,516.5860526911272,True,True
47900,asian alone,683656.6553131333,686556.0,-2899.344686866738,3578.0,4163.301296068621,True,True
47900,white alone,2751705.0315359356,2745137.0,6568.031535935588,6813.0,7461.912439001376,True,True
49020,white alone,115890.64922167428,114929.0,961.6492216742772,642.0,997.8646924703395,False,True
49020,asian alone,2397.2131877030315,2530.0,-132.7868122969685,204.0,250.04472810474127,True,True
16820,american indian and alaska native alone,514.1951944296853,521.0,-6.80480557031467,303.0,215.62310984245372,True,True
13980,some other race alone,2766.0,2802.0,-36.0,575.0,691.1961344519008,True,True
18140,white alone,1496648.4251005305,1500632.0,-3983.5748994695023,2130.0,3210.3574805684652,False,False
49660,two or more races,28156.0,28600.0,-444.0,1590.0,1896.1874399409992,True,True
45780,black or african american alone,86205.81287139216,85669.0,536.8128713921615,1675.0,1906.122086002443,True,True
17410,black or african american alone,402573.0,402161.0,412.0,3205.0,3630.5445345989424,True,True
15940,black or african american alone,26365.0,26814.0,-449.0,1318.0,1534.401868175756,True,True
31900,white alone,105663.0,105826.0,-163.0,426.0,532.0353186631505,True,True
18140,asian alone,108486.12540282425,109932.0,-1445.8745971757453,1573.0,2247.6804680567343,True,True
34820,white alone,284973.6632358408,293496.0,-8522.336764159205,1585.0,2037.4912958901919,False,False
16700,american indian and alaska native alone,3624.0,3543.0,81.0,924.0,898.106879192282,True,True
17900,american indian and alaska native alone,2194.815306063404,2103.0,91.81530606340402,499.0,647.4743735340783,True,True
34820,asian alone,4748.868633079745,5250.0,-501.13136692025455,388.0,410.8402643287497,False,True
27180,black or african american alone,52641.63859326996,46591.0,6050.638593269963,796.0,1096.8144148891308,False,False
34980,some other race alone,77588.94654674573,76407.0,1181.946546745734,4048.0,4686.26295922383,True,True
28940,american indian and alaska native alone,1379.2761331701856,1649.0,-269.72386682981437,439.0,382.49396637828545,True,True
32820,american indian and alaska native alone,4602.580578615457,4334.0,268.58057861545694,1296.0,1403.0791121833306,True,True
13780,two or more races,16832.49384620853,15164.0,1668.4938462085302,1228.0,1201.0789973329208,False,True
31700,american indian and alaska native alone,691.1695443843694,598.0,93.16954438436937,251.0,285.0380965062709,True,True
40380,black or african american alone,113580.82486157642,114672.0,-1091.1751384235831,2149.0,2586.195018149891,True,True
48060,white alone,98532.58981635184,94857.0,3675.589816351843,570.0,653.3385824634076,False,False
21300,american indian and alaska native alone,212.0463414568159,261.0,-48.953658543184105,133.0,107.18031499807792,True,True
10580,american indian and alaska native alone,1642.6927068521227,1734.0,-91.30729314787732,378.0,384.99016329055365,True,True
48060,asian alone,1985.1465300202028,2189.0,-203.85346997979718,265.0,270.49717115065476,True,True
41180,two or more races,188371.6167517615,190124.0,-1752.3832482385042,4125.0,5989.261231451019,True,True
16580,black or african american alone,29129.5520507063,28390.0,739.5520507063011,919.0,1395.4860390976917,True,True
