cbsa,sex,band,edu4,est,published,gap,pub_moe,moe,pass_pub_moe,pass_combined_moe
11100,Male,65-200,hs_or_less,7478.790121747482,7800,-321.20987825251814,694.3810193258454,540.3311007035379,True,True
11180,Male,65-200,hs_or_less,2384.0,2768,-384.0,314.6950905241453,350.94196519332087,False,True
11200,Male,65-200,hs_or_less,4241.439125469666,4058,183.43912546966567,385.2116301463392,379.1668444184757,True,True
11260,Male,65-200,hs_or_less,8237.875521182956,8017,220.8755211829557,539.6424742364152,802.4517315092579,True,True
11460,Male,65-200,hs_or_less,5472.0,5307,165.0,435.3504335589893,577.1183065661234,True,True
11500,Male,65-200,hs_or_less,3975.0,4006,-31.0,427.5710467279093,411.12956836622686,True,True
11540,Male,65-200,hs_or_less,10108.393873282324,9206,902.3938732823244,559.6981329252403,634.3543578113535,False,False
11700,Male,65-200,hs_or_less,11892.830167662465,12204,-311.1698323375349,936.4283208019715,988.9543746641389,True,True
12020,Male,65-200,hs_or_less,5500.894703388191,5220,280.8947033881914,494.53513525330027,405.99477335063904,True,True
12060,Male,65-200,hs_or_less,129329.67502612402,128939,390.67502612402313,2944.7420939702,2559.153062115224,True,True
12100,Male,65-200,hs_or_less,15434.0,15151,283.0,883.5140066801431,815.170783032611,True,True
12220,Male,65-200,hs_or_less,4621.555697966252,4305,316.5556979662524,451.07094785632114,398.3971354107632,True,True
12260,Male,65-200,hs_or_less,19122.54504211294,18502,620.545042112939,943.640291636596,902.5149372415315,True,True
12420,Male,65-200,hs_or_less,32124.9507801821,31752,372.95078018209824,1564.7245764031445,1336.1322435318475,True,True
12540,Male,65-200,hs_or_less,23685.0,24083,-398.0,1038.4440283424042,959.2462449594212,True,True
12580,Male,65-200,hs_or_less,71387.97708186982,71481,-93.02291813018383,2130.579967989937,1839.6494435097682,True,True
12620,Male,65-200,hs_or_less,6215.825633455664,6131,84.82563345566359,496.8088163468921,562.5006787962667,True,True
12700,Male,65-200,hs_or_less,6813.403448166966,7176,-362.596551833034,614.1376067299575,640.4382183851378,True,True
12940,Male,65-200,hs_or_less,27210.245528114654,27270,-59.75447188534599,1203.3989363465466,1214.4341089143823,True,True
12980,Male,65-200,hs_or_less,5266.783597529227,4974,292.78359752922734,393.535258903189,378.2329393887907,True,True
13020,Male,65-200,hs_or_less,4234.152553791324,4659,-424.84744620867605,394.16367158833907,311.710591547267,False,True
13140,Male,65-200,hs_or_less,13891.0,14071,-180.0,809.5949604586234,757.6229615795049,True,True
13220,Male,65-200,hs_or_less,6584.0,7096,-512.0,599.947497702924,498.9414081745972,True,True
13380,Male,65-200,hs_or_less,5428.0,5215,213.0,453.1412583290116,611.8357414545591,True,True
13460,Male,65-200,hs_or_less,6597.0,6801,-204.0,707.7852781741084,776.435643525914,True,True
13740,Male,65-200,hs_or_less,6780.156331546162,6165,615.1563315461617,468.67472728962036,483.1848745469248,False,True
13780,Male,65-200,hs_or_less,9909.198690362684,9807,102.19869036268392,598.1588417803418,503.8455082819267,True,True
13820,Male,65-200,hs_or_less,36670.25156824494,36934,-263.7484317550625,1457.8621333994515,1671.1019871413912,True,True
13900,Male,65-200,hs_or_less,3678.1914805648803,3716,-37.808519435119706,429.44266206328405,518.0245811300967,True,True
13980,Male,65-200,hs_or_less,5258.0,5388,-130.0,501.62535821068695,453.0535769655174,True,True
14010,Male,65-200,hs_or_less,3439.0,3492,-53.0,354.41924326988794,399.21255725333845,True,True
14020,Male,65-200,hs_or_less,4293.269026540582,4262,31.269026540581763,411.86648321998723,404.09274034101765,True,True
14260,Male,65-200,hs_or_less,18268.224081694647,18074,194.22408169464688,994.012575373169,1124.5860467915581,True,True
14460,Male,65-200,hs_or_less,130568.42710783503,129486,1082.4271078350284,2642.2925651789583,2688.9435172800695,True,True
14500,Male,65-200,hs_or_less,3801.199242939721,3422,379.199242939721,416.667733331968,487.4470712489821,True,True
14540,Male,65-200,hs_or_less,5603.409628371973,6183,-579.5903716280272,511.0362022401153,410.7421333303065,False,True
14580,Male,65-200,hs_or_less,1397.0,1495,-98.0,255.88473967784793,327.4713279491046,True,True
14740,Male,65-200,hs_or_less,4668.0,4900,-232.0,488.5580825244835,511.4545474404349,True,True
14860,Male,65-200,hs_or_less,22635.0,22602,33.0,1147.1569203905801,999.4345705941686,True,True
15180,Male,65-200,hs_or_less,16657.0,16220,437.0,885.996049652593,664.2514277487479,True,True
15260,Male,65-200,hs_or_less,3936.401345917151,4175,-238.59865408284895,440.35667361810243,294.56431096557577,True,True
15380,Male,65-200,hs_or_less,40485.0,39770,715.0,1252.592112381361,1189.800082302695,True,True
15500,Male,65-200,hs_or_less,5138.0,5229,-91.0,480.23744127254383,377.0898339984784,True,True
15540,Male,65-200,hs_or_less,5820.258439868299,5674,146.25843986829932,426.5512864826456,568.040752177682,True,True
15940,Male,65-200,hs_or_less,18141.0,18037,104.0,716.6289137342981,776.7448924679196,True,True
15980,Male,65-200,hs_or_less,35913.0,35907,6.0,1461.417462602661,1382.9437807861173,True,True
16020,Male,65-200,hs_or_less,3987.4566737606965,3743,244.4566737606965,338.1730326327042,295.40728288315864,True,True
16180,Male,65-200,hs_or_less,2126.005358157913,1814,312.0053581579132,271.93749281774296,194.4250602045948,False,True
16220,Male,65-200,hs_or_less,2184.860827815658,2076,108.86082781565801,251.40803487557832,247.5821414799237,True,True
16300,Male,65-200,hs_or_less,9173.404911257603,9311,-137.5950887423969,529.7405025104273,639.1895502564159,True,True
16540,Male,65-200,hs_or_less,8136.083589243488,8180,-43.91641075651205,543.2513230540723,475.6423033021582,True,True
16580,Male,65-200,hs_or_less,6163.851745878058,5663,500.85174587805795,456.0405683708413,474.53388200318733,False,True
16620,Male,65-200,hs_or_less,10190.41084721469,10393,-202.58915278530912,674.0667622721061,613.475567951857,True,True
16700,Male,65-200,hs_or_less,19742.0,19500,242.0,1172.7327061184915,1025.240558798885,True,True
16740,Male,65-200,hs_or_less,66906.24043494099,65200,1706.2404349409917,1689.2258581965882,1675.7475164101952,False,True
16820,Male,65-200,hs_or_less,5322.768138147465,4710,612.7681381474649,451.3601666075552,496.644756513003,False,True
16860,Male,65-200,hs_or_less,18378.35458116261,18637,-258.64541883739,981.6694963173705,935.6271066831946,True,True
16940,Male,65-200,hs_or_less,2573.0,2612,-39.0,290.9587599643633,356.64798826714275,True,True
16980,Male,65-200,hs_or_less,258025.5296687823,257060,965.5296687823138,3634.3189183119302,3632.0379322153112,True,True
17020,Male,65-200,hs_or_less,4988.0,4879,109.0,429.8662582711046,532.4202029318571,True,True
17140,Male,65-200,hs_or_less,67919.69134162518,67368,551.6913416251773,1616.595187423246,2106.870034450814,True,True
17300,Male,65-200,hs_or_less,8462.81602692166,7680,782.8160269216605,585.0042734886644,522.6433833896142,False,True
17410,Male,65-200,hs_or_less,80052.0,80434,-382.0,2122.032516244744,1941.0602686611767,True,True
17420,Male,65-200,hs_or_less,5164.0,4801,363.0,447.73317947188144,479.6671631793238,True,True
17660,Male,65-200,hs_or_less,4978.60864139061,4723,255.6086413906096,478.1777912032302,549.3286604724387,True,True
17780,Male,65-200,hs_or_less,4550.658204225898,5049,-498.34179577410214,470.73347023554635,378.10903866110414,False,True
17820,Male,65-200,hs_or_less,10730.0,10969,-239.0,704.5317593976868,785.7330919728722,True,True
17860,Male,65-200,hs_or_less,4160.582810210054,4151,9.582810210054049,405.5391473088634,349.5491210869035,True,True
17900,Male,65-200,hs_or_less,22810.715330611198,22703,107.71533061119771,994.8195816327702,966.9000646062149,True,True
17980,Male,65-200,hs_or_less,9214.274307092648,8943,271.2743070926481,766.1422844354696,577.5159516167819,True,True
18020,Male,65-200,hs_or_less,3089.7772534526393,2880,209.77725345263934,309.50605809902976,254.67110972451619,True,True
18140,Male,65-200,hs_or_less,53076.89055341664,55086,-2009.1094465833594,1359.778658458795,1506.8213538107764,False,True
18580,Male,65-200,hs_or_less,14803.268094427764,14888,-84.73190557223643,899.2897197232936,772.0716230716992,True,True
18700,Male,65-200,hs_or_less,1823.7635095210728,1425,398.7635095210728,313.8534689946887,382.6920677987917,False,True
18880,Male,65-200,hs_or_less,7416.628569708002,6816,600.628569708002,659.3671208060044,645.5237696320614,True,True
19100,Male,65-200,hs_or_less,143796.21683869342,144740,-943.7831613065791,3022.6440412327747,2540.669660340528,True,True
19140,Male,65-200,hs_or_less,5564.686228227416,5622,-57.313771772584005,518.3589489919124,378.83479937124247,True,True
19300,Male,65-200,hs_or_less,8897.0,8818,79.0,811.7918452411308,686.7081019973116,True,True
19340,Male,65-200,hs_or_less,13980.4832806066,13870,110.4832806066006,718.0111419748304,794.0470012864544,True,True
19430,Male,65-200,hs_or_less,25137.0,25161,-24.0,1022.1242585909015,1030.6864957135365,True,True
19460,Male,65-200,hs_or_less,6004.0,6135,-131.0,500.850277028974,538.8178604187597,True,True
19500,Male,65-200,hs_or_less,4573.432393156723,4444,129.43239315672326,427.8083683145995,356.53717489594794,True,True
19660,Male,65-200,hs_or_less,31670.0,31546,124.0,1335.913545106868,1386.6621634193207,True,True
19740,Male,65-200,hs_or_less,49205.695279085805,49504,-298.30472091419506,1825.2271091565565,1470.1550268413475,True,True
19780,Male,65-200,hs_or_less,17207.79648772424,17525,-317.20351227575884,887.0411489891549,1104.348548331907,True,True
19820,Male,65-200,hs_or_less,129883.8215129782,132041,-2157.178487021796,2319.6685108006272,2878.8034483598394,True,True
20020,Male,65-200,hs_or_less,6081.0,6255,-174.0,387.801495613413,343.3022777870109,True,True
20100,Male,65-200,hs_or_less,7233.0,7301,-68.0,568.7609339608339,610.8076832430564,True,True
20220,Male,65-200,hs_or_less,4702.819704547228,4178,524.819704547228,295.71100757327247,372.5365832165121,False,False
20260,Male,65-200,hs_or_less,11437.886318084205,10901,536.8863180842054,461.0271141700887,637.0735489616167,False,True
20500,Male,65-200,hs_or_less,12573.849163385019,11759,814.849163385019,778.5236027250555,813.6241235065933,False,True
20580,Male,65-200,hs_or_less,2438.486778110964,2474,-35.513221889035776,321.0778721743372,141.89973894074421,True,True
20740,Male,65-200,hs_or_less,6039.584889021754,5740,299.58488902175395,427.98247627677466,546.0952428079592,True,True
20940,Male,65-200,hs_or_less,7411.0,7454,-43.0,621.1102961632499,450.8358019071356,True,True
21060,Male,65-200,hs_or_less,4375.060959654362,3982,393.0609596543618,375.303876878457,350.0252881907534,False,True
21140,Male,65-200,hs_or_less,7550.0,7583,-33.0,574.9408665245496,583.884981442193,True,True
21300,Male,65-200,hs_or_less,3634.8032404283517,3395,239.80324042835173,363.77053206657627,249.80523973674352,True,True
21340,Male,65-200,hs_or_less,26898.38890864969,26797,101.38890864968926,1302.9846507154257,988.5124833747758,True,True
21420,Male,65-200,hs_or_less,2284.8509498851754,2181,103.8509498851754,290.334290086445,242.51690466956245,True,True
21500,Male,65-200,hs_or_less,11366.0,11596,-230.0,570.9413279838831,691.1345685139762,True,True
21660,Male,65-200,hs_or_less,9968.0,9487,481.0,717.1645557332013,710.7460412781066,True,True
21780,Male,65-200,hs_or_less,10119.592234205327,9906,213.59223420532726,592.7385595690565,602.0255287893449,True,True
21820,Male,65-200,hs_or_less,2057.159551695335,1929,128.1595516953348,355.3983680322688,315.06934577551044,True,True
22020,Male,65-200,hs_or_less,5947.49220946984,5127,820.4922094698404,389.8486885959731,598.4188288631664,False,False
22140,Male,65-200,hs_or_less,4188.293479513042,4280,-91.70652048695774,405.80906840532776,410.44925554418575,True,True
22180,Male,65-200,hs_or_less,9231.312045418275,8924,307.3120454182754,516.6488168959646,475.98610891753583,True,True
22220,Male,65-200,hs_or_less,15326.209797971569,15206,120.20979797156906,885.6398816674867,865.0692575914799,True,True
22380,Male,65-200,hs_or_less,2855.0,2759,96.0,367.8219678050782,341.3491931732079,True,True
22420,Male,65-200,hs_or_less,14913.284891383537,14950,-36.71510861646311,885.6229445988852,755.8724740759477,True,True
22500,Male,65-200,hs_or_less,8561.228888851305,8723,-161.77111114869513,581.935563443239,398.95744227026074,True,True
22520,Male,65-200,hs_or_less,6336.471527709869,6354,-17.528472290130594,515.6849813597445,475.60223927544564,True,True
22540,Male,65-200,hs_or_less,4702.606126717677,4763,-60.3938732823226,357.2897983430257,415.2582040731902,True,True
22660,Male,65-200,hs_or_less,6066.0,5748,318.0,497.4665817921843,541.2914930885206,True,True
22900,Male,65-200,hs_or_less,9201.687427768271,9127,74.68742776827094,666.6228318922177,611.9159935690325,True,True
23060,Male,65-200,hs_or_less,13761.17438967786,13845,-83.82561032213926,651.8742209966582,751.4607291085947,True,True
23420,Male,65-200,hs_or_less,31373.0,31446,-73.0,1245.4625646722586,985.5163286128242,True,True
23460,Male,65-200,hs_or_less,4623.955440796159,4065,558.9554407961587,499.1112100524291,441.4989878366275,False,True
23540,Male,65-200,hs_or_less,7788.8056707245505,9094,-1305.1943292754495,727.2867385013974,560.9542349751168,False,False
23580,Male,65-200,hs_or_less,5622.0,5854,-232.0,538.6353126188442,489.79208570193333,True,True
23900,Male,65-200,hs_or_less,5150.916410756514,5429,-278.08358924348613,353.150109726728,372.8797584757946,True,True
24020,Male,65-200,hs_or_less,5744.0,5748,-4.0,423.02009408537555,470.1751304966055,True,True
24140,Male,65-200,hs_or_less,3836.0,3811,25.0,439.2322847879013,362.76110508845903,True,True
24220,Male,65-200,hs_or_less,3836.020852679734,2851,985.0208526797342,302.2945583367322,347.51358271604965,False,False
24260,Male,65-200,hs_or_less,3430.950322424415,3234,196.95032242441494,357.14982850338873,277.2761258254614,True,True
24300,Male,65-200,hs_or_less,5487.2262741109025,5420,67.22627411090252,427.6049578758413,436.0526992049929,True,True
24340,Male,65-200,hs_or_less,32095.259242437336,31921,174.25924243733607,1103.580083183817,1131.2130609535668,True,True
24420,Male,65-200,hs_or_less,4632.334557023699,4656,-23.665442976301165,542.9410649416749,317.00161556786844,True,True
24500,Male,65-200,hs_or_less,2743.505493639455,2878,-134.49450636054507,247.13154391942766,293.78311195027203,True,True
24540,Male,65-200,hs_or_less,7797.0,8149,-352.0,611.8463859499376,720.477324601545,True,True
24580,Male,65-200,hs_or_less,11142.851820700742,11692,-549.1481792992581,619.7644713921571,870.8814081555828,True,True
24660,Male,65-200,hs_or_less,24559.793368030107,24236,323.79336803010665,1175.4407683928612,1206.4331112456603,True,True
24780,Male,65-200,hs_or_less,5139.0,4878,261.0,562.0204622609394,487.5799147229611,True,True
